start	end	text
2118740	2119460	Both.
2119460	2122820	And he is very careful with his words.
2122820	2126100	Are you, uh, are you with?
2127300	2127940	I'm so sorry.
2130980	2131620	Jon does that.
2133380	2133780	He waves.
2133780	2134900	He's like, wait, wait, wait, wait, wait.
2138580	2140980	I was waving off Zach like, don't get too far into that.
2144340	2148260	Marietta say yes.
2148260	2148740	I nod.
2149300	2149780	Okay.
2151220	2154100	Well, if it's coming, let it happen.
2156420	2160900	And he sits down in the chair behind the desk, kind of hangs his head.
2160900	2162660	Marietta was that robot company.
2162660	2164100	They made the androids.
2164100	2164580	Yeah.
2164580	2166020	We found a file in Jim.
2166660	2167620	Do I do this in character?
2167620	2168660	No, you out of character.
2168660	2170660	We can just talk about what you guys know about Marietta.
2170660	2174180	We found all those folders in Jim Cook's secret room in his house.
2174180	2179220	And folder one was called operation stapler and it had the M helix.
2179220	2181540	And we figured out that that meant myriad.
2181540	2186580	And it had to do with the respecking androids to cut down on costs to sell to other companies.
2186580	2188020	And that's when we also found.
2188020	2188180	Yeah.
2188180	2191220	We also saw the same M logo hole puncher.
2191220	2194340	Well, yes, that's when we learned about hole puncher and some other things.
2194340	2199300	But we also saw the myriad logo on the Android who attacked us outside of, uh,
2199300	2199700	that's right.
2199700	2206100	It was on the, on the crotch of the James, the mill workers house and I've got the ring
2206100	2208020	that has that symbol on it as well.
2208020	2211220	Did it glow or something when I put it on or when I like rubbed it?
2211220	2214980	It was when you put it on because it didn't do anything for me when I found it originally,
2214980	2216180	but I never put it on.
2216180	2216820	Okay.
2216820	2219220	So at this point, what I'm just holding it.
2219220	2220100	Confirmed.
2220100	2223300	And when you say yes, I slipped the ring on.
2223300	2232980	With his head slumped down, tongue flitting back and forth across his top lip, Bruce
2232980	2240260	Robin's eyes shift up to stare past you through a messy curtain of unwashed hair.
2240900	2243700	And he begins chanting.
2243700	2253220	Towel alicorn, Towel alicorn, Towel alicorn, Towel alicorn, Towel alicorn, Towel alicorn.
2253220	2255540	I jump across the desk and punch him.
2255540	2255940	Okay.
2255940	2261060	So we are going to roll against each other dexterity.
2261060	2268180	However, I'm going to give you a plus 40 for your pulp Cthulhu talent that you took to
2268180	2269620	do combat first.
2269620	2270260	Oh, gotcha.
2270260	2270760	Cool.
2274260	2275300	Well, okay.
2275300	2276580	I succeed with a 50.
2279620	2281460	I crit pass a 33.
2281460	2282500	Yeah, baby.
2283460	2286340	The crit trumps the low, the fact that I'm still lower, right?
2286340	2287460	It absolutely does.
2287460	2288260	Yes.
2288260	2292820	I Superman leap across the desk, landing the punch in flight.
2294820	2298180	I think that's going to probably tackle the chair over and we'll be playing on the ground,
2298180	2300260	but I've knocked the fuck out of this dude's jaw.
2300260	2301860	Roll unarmed combat.
2304660	2310820	I pass a 47 on a 70.
2310820	2311700	I failed.
2311700	2315300	So roll a D six, a four.
2315300	2318260	As you tackle him, the chair tips over backwards.
2318260	2318580	Yes.
2318580	2320580	A punch from Clark Bishop is the exact same.
2320580	2322340	And you hear a snap as a sip.
2323620	2325140	That's the exact same damage.
2327860	2331460	As you tackle him to the floor, you actually see.
2332340	2333220	Oh, hi.
2334180	2338500	A pistol in his hand gets knocked just out of his reach.
2338500	2342580	And he had grabbed it underneath his desk with his head down.
2342580	2345860	Dude, I wanted to say, I was starting to haunt him.
2345860	2348740	Han and Greedo like gun at the table, but I didn't.
2348740	2350740	So I'm really glad you knocked that gun out of his hand.
2353780	2356900	As soon as that happens, I want to shut his talk box.
2356900	2358900	I want to jump over the desk as well.
2358900	2362100	And what I want to do is I want to try to stomp on his hand
2362100	2364420	and then pull the ring off of his hand as well.
2365060	2365540	Okay.
2365540	2372180	Uh, roll unarmed combat against him and I'll give him a negative 40 for being pinned.
2372180	2374740	Essentially, I got a hundred.
2374740	2375540	Oh shit.
2375540	2380100	When you go to stomp on his hand, he grabs the bottom of your foot and he just pushes
2380100	2382100	and you fall on your ass.
2382100	2382820	Oh no.
2382820	2388580	I want to grab anything I can, uh, a box of like tissues, maybe a tie that he took off.
2388900	2390180	Anything I can see.
2390180	2392260	And I want to just shove it in his mouth.
2392260	2394020	You can grab the tie that he took off.
2394020	2395380	It's on his desk.
2395380	2395780	Okay.
2395780	2399620	I want to, I want to try to just like throw that in his spell speaker.
2405060	2409460	All right, so you're going to roll strength against him and I'll give him a negative.
2410660	2412180	He passed with a 31.
2412180	2413620	I failed 54 out of 50.
2414260	2414580	Shit.
2414580	2415620	How we are cool.
2415620	2419700	And he keeps, he, he like keeps his teeth gritted together.
2419700	2422980	So you can't make it through his big old chompies.
2422980	2424660	Unclench your chompers.
2424660	2425620	Can I punch him again?
2427220	2428100	Uh, yes.
2428100	2431060	And he will actually go now.
2431060	2434660	So he's gonna make an attempt to get you off of him.
2434660	2435140	Okay.
2435140	2438660	Uh, so if you're going to punch him, he's going to roll on overcomded against you as well.
2438660	2439460	Contested me and you.
2439460	2439860	Yes, sir.
2439860	2440360	Okay.
2441860	2444980	But when you rear back to punch, he succeeds with a 51.
2444980	2445620	I fail.
2445620	2447940	So he simply gets you off.
2451220	2453220	That's a wrap on pretending to be people.
2453220	2454340	Thank you, Bruce.
2458740	2460020	Buy a Clark a drink first.
2460900	2462580	And he's gonna grab the gun.
2462580	2468100	So he, this round is able to grab the gun again.
2468100	2469140	He has it.
2469140	2471540	So it is Clark Bishop's turn.
2471540	2472580	He has the gun?
2472580	2473080	Yes.
2473940	2476340	And he is continuing his chant.
2476900	2478500	You can hear it right now in the background.
2481540	2482500	Is he standing?
2482500	2483620	No, he's still on the ground.
2483620	2485460	I think I just want to punch him again.
2485460	2485700	Yeah.
2485700	2489140	Just a real quick synopsis of what this looks like currently.
2489140	2495620	He's on his back on the back of the chair with his like head on the ground and his legs
2495620	2497460	like up in the air.
2497460	2503060	Keith is on his ass trying to recover from getting like brush hour two flipped on his
2503060	2510580	back and John Lee Pettymore is like straddling him trying to get this tie in his mouth.
2510580	2511220	Temporarily.
2511220	2515140	He's just like got a tie full of saliva that he's like shaking off his hands.
2517300	2518420	So you're going to go to punch him?
2519220	2520260	Is he holding the gun?
2520260	2521300	He is holding the gun.
2521300	2525620	I think I would, I mean, whatever, whatever role you need for, I would be keeping my hand
2525620	2527620	on his hand, keeping that gun away.
2527620	2527860	Okay.
2527860	2530980	So that'll be unarmed combat pin attempt.
2534580	2536580	I pass a 10.
2536580	2539940	I crit pass with an 11.
2539940	2540180	Shoot.
2540180	2542100	The gun merges into his hand.
2543780	2545300	Man becomes one with machine.
2546100	2547940	It's no longer possible to disarm him.
2547940	2548580	Keith Europe.
2548580	2550500	It is impossible to disarm him.
2550500	2551460	Oh, no.
2551460	2555860	No, he's got a real tight grip on the gun though.
2555860	2561700	And he is like far more maneuverable at this juncture for this round because of that critical
2561700	2562260	success.
2562260	2564900	I get up, I pull my gun out and I shoot him in the stomach.
2564900	2566260	Draw your gun, roll firearms.
2567460	2568580	64 and a 70.
2568580	2571220	Do you say anything terrible when you do this?
2571220	2573540	No, I just kind of, I see the gut.
2573540	2574260	I see the gun.
2575060	2578980	I see the gun waving around and just, I don't want to see Clark get shot.
2578980	2581700	I don't have the stomach for this kind of work.
2581700	2582180	No, I don't.
2582180	2583300	He says nothing cool.
2583300	2585780	He just reacts immediately and pops one.
2586820	2587940	Oh shit.
2587940	2592020	Blood splatters out and gets all over John Lee Petty more.
2593700	2595220	My new windbreaker.
2595220	2596740	Whose turn it is currently.
2599780	2601540	It was $2 and 50 cents.
2602740	2604100	Half off yellow tech.
2604260	2609380	Um, but 25, uh, it's new to you though.
2609380	2612740	Would I have time to talk to him in between a combat round?
2612740	2612980	Yeah.
2612980	2613780	Are you going to stay down?
2613780	2614500	Motherfucker.
2614500	2615620	You can answer our questions.
2618020	2620580	I want to just like smack him in the face with my pistol.
2620580	2621300	The bottom again.
2621300	2621540	Okay.
2621540	2624100	I actually, I forgot to have Luke roll damage.
2624100	2626580	So roll a D for damage.
2626580	2628580	Unless you, did you grab at this point?
2629220	2632820	Do I have my tiny gun or do I just have a service pistol?
2632820	2633860	You have your tiny gun.
2634660	2636340	Do I have a service pistol as well?
2636340	2636820	Yes.
2636820	2638820	I want to shoot him with just a regular pistol.
2638820	2640180	Not the tiny powerful one.
2640180	2645380	If I Clark got a handful of pistols from the circle of knowledge, so you guys would all
2645380	2645860	have one.
2645860	2646660	So I want to shoot him.
2646660	2648580	There was just like seven sitting around that accord.
2648580	2648900	Yeah.
2648900	2653700	I want to, uh, I want to shoot him just laying in the backseat, sticking out of the gun box.
2653700	2654420	You guys want a gun?
2654420	2654900	I got some.
2655860	2663540	So, uh, still a 10 for that or a little bouquet of a seven.
2664100	2664500	Okay.
2664500	2665620	So man.
2665620	2665860	Okay.
2668660	2676340	He passes a constitution check to stay with it and he is going to continue bleeding onto
2676340	2678900	the floor pooling in this chair.
2678900	2684820	It is one of those chairs that we like to describe on this show that has the buttons
2684820	2686020	deep pushed in.
2686020	2691380	So there's blood pooling like syrup in a waffle into the back of this chair.
2691380	2691940	Nice.
2691940	2692340	Thank you.
2694420	2697940	Thomas, go ahead and roll a human.
2697940	2698180	Okay.
2700020	2700420	Ooh.
2700420	2700900	Eight.
2700900	2703380	He looks at you and he's like, yeah, yeah.
2703380	2705380	Bruce no likey Bruce Bruce will stop.
2705940	2706180	Yeah.
2706180	2707620	Bruce no likey Bruce will stop.
2711140	2712180	John no likey.
2712180	2713860	When you do that, stop that.
2713860	2714580	That's what I know.
2714580	2719700	Like you want Keith to shoot at you again and your Getty, you know, like that rat.
2719700	2721860	He continues chanting.
2721860	2723460	I'm a little exasperated with him.
2724420	2726500	Down the hallway and see what Winifred's doing.
2726500	2732500	As you turn to look back down the hallway, your ear starts ringing because a gunshot
2732500	2733540	just went off.
2733540	2740260	And as soon as you turn around, you see Bruce Robin has pointed the gun to his own head
2740260	2744420	and has committed suicide in front of Clark Bishop and Keith Vigna.
2744420	2747140	I need you all to roll sanity except for Keith Vigna.
2747140	2748180	Mission accomplished boys.
2748180	2751460	Who does not have to roll sanity when humans die.
2751460	2752340	That's correct.
2753140	2756420	That's a great skill to take and tilt the green.
2758660	2759140	Fuck.
2759140	2760580	Crit fail 77.
2760580	2762180	Uh, just a regular fail for me.
2762180	2768660	Clark Bishop loses one sanity and John Lee Pettymore loses two sanity.
2768660	2769540	I'm at 14.
2773860	2774100	Fuck.
2774740	2779940	He's just covered in this dude's like blood and he's kind of out of it for a second.
2779940	2782580	Keith walks over and gets the ring off his finger.
2782580	2785140	Keith, you get the ring off of his finger.
2785140	2793860	And when you turn around, you see that John Lee Pettymore is writing on the desk in blood.
2794820	2800820	Two, one, eight, two, one, three, five, one.
2800820	2804580	Thomas looking up, you have no recollection of writing this.
2804580	2806340	Do you stop him before he's done?
2806340	2806980	Yeah, for sure.
2807540	2809300	I mean, it's freaking me out that he's not responding.
2809300	2813860	And then seeing those numbers and hearing those numbers from Bruce moments before it's
2813860	2815380	all adding up to something bad.
2815380	2818020	So Clark is putting a stop to that as quick as possible.
2818980	2821540	John, what was, why were you writing those numbers?
2822340	2822820	I'm sorry.
2824900	2825460	I'm sorry.
2826420	2827780	It's been a rough couple of days.
2829300	2832100	Just having that guy's face blow up all over me like that.
2836580	2837860	That shook me just a little bit.
2838580	2842180	But Hey, uh, listen, Maggie sent us here to kill this.
2842180	2842820	Fuck.
2842820	2843940	He's dead.
2843940	2847380	Let's strip him, search the office and a fucking report back.
2847380	2850500	I guess Clark is kind of bewildered.
2850500	2851380	Nodding one.
2851380	2853540	Do those, do those numbers mean something to you, John?
2853540	2854180	What numbers?
2855060	2855380	Those.
2855380	2858180	And I pointed what he had been writing on the desk.
2858180	2862260	Those, those numbers that you were writing on the desk, does that mean something to you?
2862260	2863700	I mean, that's the numbers he wrote.
2863700	2865380	It must, I'm sorry.
2865380	2866820	I can't, I'm a little shook up.
2866820	2869060	I must've just been writing the last thing I remembered.
2869700	2871460	Keith puts that ring on.
2871460	2873700	So I've got two, two of them on.
2873700	2876260	If I like touch them together, does anything happen?
2876260	2878500	No, but they both have the little...
2878500	2879860	Your dick gets a little smaller.
2879860	2881380	Are they, are they exactly the same?
2882980	2884180	They are the exact same.
2884180	2889540	I'm going to string the second one onto that chain again and put it around my neck.
2889540	2895300	And then all of a sudden the double doors to Bruce Robin's office swing open and the
2895300	2900180	three of you realize you aren't standing in the same places.
2900180	2908180	You were just standing and none of you are wearing clothes, but you are completely covered
2908180	2915860	in warm blood and written in the same fresh blood from the lifeless body of Bruce Robin
2915860	2922980	is a new set of numbers covering everything in the office, the floor, the walls, the window,
2922980	2926980	everything over and over and over and over.
2926980	2937620	It repeats two, one, eight, two, one, three, five, one, eight, one, five, two, nine, one,
2937620	2941300	four, and you have no recollection.
2941300	2943620	What the fuck?
2971300	2981620	How am I the only one trying to pull over?
2981620	2985380	How can you have enough?
2985380	2991940	Drowning out all the noise.
2991940	3007940	Cause nobody knows, nobody knows, nobody knows.
