start	end	text
2261920	2266840	opposed to earlier one well okay when I think of bird calling I think of like bird communicating
2266840	2272480	like it's a back-and-forth sure because I'm in that forest all the time 100 and so I have like
2272480	2279840	five bird friends so I would like to use my bird calling and my very accurate and reasonable
2279840	2289360	explanation is that I noticed that there were a line of oak trees right by our campsite and I
2289360	2298200	happen to know that there is a regional canary by the name of Churchill that's its bird species
2298200	2307600	of course yeah and it only nests in oak trees of that age and so I'm listening and right now it's
2307600	2317840	pretty faint but it's coming from the West so we're gonna head west three that's a good rule
2318680	2326400	listening for the sounds of the what was it church an airy yeah the bird which is in the
2326400	2336000	Oaks of a certain age you make your way back and you find your campsite however you do not find a
2336000	2346000	Liz waiting for you at said campsite but what you do notice is a raccoon a raccoon a raccoon that is
2346000	2352520	sitting on a log that is around the fire like a person might just like cross-legged and it is
2352520	2358320	using its tiny little fingers to eat food any food that you guys might have brought with you
2358320	2364920	it is chowing down on look at that little trash panda oh my god he's so cute I love him so much
2364920	2379440	Oh shadow what is that trash panda that you said um he our good friend really pretty friend Liz
2379440	2389920	what I mean I really love the idea that maybe Liz died and reincarnated very quickly into this
2389920	2397160	little raccoon maybe we should ask it some questions as you guys approach it you see this
2397160	2403800	raccoon it makes eye contact with you and it immediately perks up puts the food down looks
2403800	2409680	at you and then runs over to your bag and starts like throwing shit out of your bags and it's
2409680	2416840	clearly like looking for something I'm gonna watch it because I'm curious to see what it wants oh
2416840	2422400	wait is that the bag that has our potion in it yes whose bag is it who would have brought the most
2422400	2428840	food shadow I feel like shadow did yeah so then it's also the bag with the ingredients for the
2428840	2436400	ritual okay well I still want to kill Brittany just for my own curiosity yeah absolutely so I'm
2436400	2440640	gonna take off my jacket and I'm gonna walk over there and I'm gonna try to like jump on it and
2440640	2447200	like hold it down with my jacket oh hey what are you doing Judy Judy is pretty fucking anxious
2447200	2452680	right now so she has taken her arms put them inside the sleeves of her onesie that she's
2452680	2458280	wearing in the head crouched down and is just sitting there rocking back and forth saying Liz's
2458280	2472440	name over and over again and shadow I need you to roll an unarmed combat for me I fail and the
2472440	2479200	raccoon succeeds as you attempt to throw your jacket over on top of it it dodges nimbly out
2479200	2486600	of the way and it is holding a bottle of hand sanitizer that I believe Judy brought with her
2487080	2494000	you guys grabbed the hand sanitizer from yeah and the raccoon is holding it and it points at the
2494000	2502080	hand sanitizer and then it like does a thumb underneath its chin and swipes across like cut
2502080	2508240	throat and then it like throws the hand sanitizer on the ground and backs away from it and puts its
2508240	2514280	hands up and then falls over backwards like it's playing dead Judy didn't you use that hand
2514280	2524240	sanitizer maybe half the bottle on my body but I didn't eat it or anything so I probably am fine
2524240	2532600	or am I gonna die maybe we should use the water canteen and you should take off all your clothes
2532600	2539840	and we can pour the water all over you um shadow I really want to stay in my onesie right now I feel
2539840	2546960	really scared uh maybe we can just wash my hands really good when you say that the raccoon gives
2546960	2553920	you a thumbs up and then motions back down the trail toward the trailhead with its thumb go
2553920	2563640	ahead and roll sanity both of you is that a fail or success it's a success Oh congratulations I
2563640	2571600	got a 63 on the 35 so you Judy are gonna lose one sanity taking you down to 34 dang you have such low
2571600	2580320	sanity thank you for pointing that out I have 75 listen I'm insane so nothing messes with shadow
2580320	2588040	everything is already messed up in her head and like I'm mighty fine with that absolutely and so
2588040	2595040	Judy you were looking at this raccoon and you do not see a raccoon Taylor go ahead and take your
2595040	2601880	headphones off and plug your ears for me and just wiggle your fingers around in your ears don't get
2601880	2609920	in fact she's already not listening so Ally Judy sees this raccoon and looking in its eyes you see
2609920	2617760	a human soul okay I just see like looking at its motions and his activities you're like that's a
2618000	2624040	person I don't know why that I'm seeing it as a raccoon but that's a person okay all right Taylor
2624040	2630840	and the raccoon is like actively pointing down the trail and is staring at both of you and then
2630840	2640440	starts like using both thumbs in a like let's get out of here kind of motion please go with the
2640440	2647600	raccoon please I think we should really trust him he seems like a trustworthy animal but as an
2647640	2655480	animal and that I could trust Judy I know you've really been through a lot and I'm just not sure I
2655480	2662960	can trust your judgment right now but lucky for you I really like that little raccoon because he
2662960	2672040	reminds me of my mother or so let's go I like jump up I'm still like cradling my own body at
2672040	2676960	this point but I jump up and I'd start following the raccoon well I'm pretending to be the raccoon
2677000	2682800	as well so I'm kind of like I'm walking on my hearing legs but I kind of keep like little T
2682800	2688200	Rex arms yeah I'm kind of waddling a little yeah just exactly like the raccoon is doing that's
2688200	2712200	correct Liz lonklin you're walking through the forest through the trees trying to get back to
2712200	2721920	the trail and you come to a spot where you can hear some people talking and as you're walking up
2721920	2732000	you hear a couple voices and then you see hey what are you guys doing right now you're are you still
2732000	2744720	talking to rusty I'm freaking out yeah it's the it's the GM's job to paint a picture we're waiting
2744720	2753120	Liz lonklin you're walking through this massive trees and you are all alone as the Sun is going
2753120	2759400	down it is almost pure darkness and at that point it's a clear sky and the only thing you'll be able
2759480	2765760	to see by is moonlight and you know that and time is running out and you are freaking the fuck out
2765760	2772480	but as you make your way back to the trail you finally find it and as soon as you do you see a
2772480	2780800	campsite just off to the right in which you see Jeremy Pettymore and can clink it crinkle crinkle
2780800	2789160	ha and they are two freshmen from Silas Cole K through 12 Jeremy Pettymore you would know only
2789320	2798680	by name as the whole Pettymore clan is just a full big old family of rust abouts and and there do
2798680	2806120	wells and can clinkle ha fuck me you can call me whatever you want it's crinkle ha can crinkle
2806120	2815200	ha is a freshman as well at Silas Cole K through 12 and he is the star sport athlete at Silas Cole
2815240	2821200	K through 12 he is the future of this school the two of you would know that Liz lonklin is a total
2821200	2828360	badass always wearing her Doc Martens always disrespecting anyone who steps to her and as the
2828360	2833560	two of you are trying to calm each other down essentially well more so Jeremy is trying to
2833560	2842160	calm down Ken as you're talking to this man who is cut up and bloody and muddy and almost feral
2842160	2848360	but you're you're treating him with some with some nice little winkies and Liz you see this
2848360	2857080	as you approach their campsite winky wanky wanky terrible they're little Smokies thank you that's
2857080	2864480	different yeah oh is it yeah what way with little well this is like a feral man you guys don't like
2864480	2869000	it when I describe it in depth you don't like it when I describe it vague no I don't like you
2869000	2879960	describing little Smokies is like little ding dongs little Johnson's small meat fellas there
2879960	2889120	thank you I hear Liz approach and I should ash ash is that you ash no but ash is in trouble who
2889120	2897200	are you wait I would know them you just said that but you might definitely say who are you I'm Liz
2897240	2902280	Laughlin who the hell are you I see that it's not ash and I go oh fuck and I try to kind of block
2902280	2909680	her view from seeing the tied-up bloody man I think Liz would be one of the few like Jeremy
2909680	2913840	would probably definitely know her from school and the town and she's probably one of the few
2913840	2919600	people he like looks up to and respects absolutely he's a little wannabe Punk too well you are a punk
2919600	2926760	he wants to be a punk all right cool oh hey hey we got this wild man you want to feed him a smoky
2926760	2934800	why the hell do you have a guy tied up over here what the fuck are you guys doing out here he was
2934800	2941600	just out here kind of screaming and you know acting a fool so ash wrestled him into the ground and I
2941600	2948400	I tied him up but then he it just seems like a little some kind of dog man so I was gonna give
2948400	2953080	him Smokies and try to try to pacify him well why are you guys worried about this guy when like your
2953080	2957800	friend it ashes over there stuck in a tree you know that right no he took in a tree ash is stuck
2957800	2966400	in a tree his arms stuck in a tree I can't get him out oh his arm is stuck in how far away is
2966400	2971960	he yeah he I don't know I got lost trying to find you guys well ash went to go tell the Ranger about
2971960	2978800	this fella here cuz he's one of the 18 missing peoples in them in these woods where what kind
2978800	2994440	of tree is it we need to know what we're dealing with what kind of tree I don't know just like a
2994440	2999920	trade is like a normal tree I don't know evergreen or deciduous I don't fucking know it's just a tree
2999920	3005120	his arm is stuck in a tree was he trying to climb it he got wedged in a branch he didn't tell me his
3005120	3010160	arm is just stuck in a hole in a tree in a hole mm-hmm it's like peeling his skin back look just
3010160	3016800	keeps it up keeps it up wherever he gets could you show us where he is can you can you take me
3016800	3021640	to I can try I want to see if this guy will come with us and I try to lead him like a leash and
3021640	3029560	beckon him with Smokies Jeremy no oh no I'm telling you I saw in his eyes he is feral he
3029560	3034520	will hurt us if you let him free can eat he didn't see what a sorry state he was in he's
3034520	3038800	he's no good out here all alone on his own he's gonna hurt himself some more do you think that's
3038800	3043080	his blood or you think it's somebody else's look of course it's his blue a little bit of his ash
3043080	3049000	and mines cuz we did tussle well mostly it's his I'm just like ready to get back to everywhere so
3049000	3054120	I can can we like just keep them tied up and like take them with us tied up that's right yeah you
3054160	3063800	look over and you see that this man is just giving you like proper fuck me eyes he's just like see
3063800	3068120	he's just a fool for them Smokies can he wouldn't hurt a fly as long as we got them I don't trust
3068120	3071880	him no well I just I don't want to take him with us I think if we time up here we can tell the
3071880	3076640	Rangers where to find him it'd be easy peasy he's survived out here long enough apparently dammit
3076640	3082640	Ken sometimes you have to do what's right and not what's gonna look good to a college admissions
3082640	3088640	board well all right I know associated with wild men ain't the kind of thing that you want to be
3088640	3094360	seen around cuz you're you're some kind of fucking you know achiever now and you're better than the
3094360	3099560	rest of us but once you was down in the muck covered in in scratches just like rusty here I
3099560	3104440	don't know what you guys are going through but I ran into some wild man out there in the woods
3104440	3109400	there's more wild man yeah surrounded by like a line of like some kind of white powder and he
3109400	3113720	was telling me that if I leave by myself something will get me so I don't want to leave this guy by
3113720	3121320	himself yeah we let's take him he is this man is like holding out his hand for another tiny meat
3121320	3128120	fell and I put I put one in there and he immediately just like holds it with fingers of both
3128120	3135080	hands and just like and that's just the cutest and then he smiles and he looks back up at you
3135080	3141920	and he holds out his hand for another can I just look at give Ken I don't like it but can can look
3141920	3148960	at me you want to give him a smokey absolutely do not give I put a smoke I like grab Ken's hand and
3148960	3157000	I put a smokey in it and then I clasp it I'm like can what did this guy do that made you not like
3157000	3172920	him look at him it happens don't worry yeah when I walked up he was he was covered in blood and
3172920	3177920	he was snarling and gnashing and and there was just there was something in his eyes I could tell
3177920	3182640	that if you've got free he would want to hurt us it's just something I just saw it it was a flash
3182640	3189040	well just keep him tied up and smokey it'll be fine listen for all we know this is Jim
3189040	3199520	Carrey preparing for a role he smiles nods and holds out his hand to Ken oh you're right is Jim
3199520	3207720	Carrey how is he tied up well can he's tied up well he keeps holding out his hand so obviously
3207720	3214320	his hands is free they're bound together and bound to his feet but he just enough to to reach
3214320	3219880	out a little bit for a if his hands are bound to his feet how's he reaching his mouth with the meat
3219880	3227200	he stretched he's stretchy yeah he's bendy stretchy and he's naked how's his dick it's like weird
3227200	3241880	looking we can't leave this poor little dick he'll starve out here with a dick like that
3241880	3255040	so he's not tied up to anything though he's just bound to himself he's yeah he's also tied to the
3255040	3269440	tree yeah I don't want to take this guy with us do you really not want a wild man pet this guy
3269440	3279360	would be the discussion it's like do you want to go save ash no do you want to bring this human
3279360	3289800	man who's like a weird pet boy I want to do both if we if we untie him from the tree we can see
3289800	3293520	what happens but if he if he comes after one of you I told you that's what I told you okay all
3293520	3306440	right you told us can hey rusty if you get loose get Ken totally kidding Ken I slip a little smoky
3306440	3319440	into Ken's back pocket roll roll stealth against Ken's alertness I feel I pass play that out
3319440	3326440	please oh it's I just like I'm sneaking it in and I slap a hand away what the fuck I'm just joshing
3326440	3332120	just Josh were you trying to put a smoky in my back pocket yeah I thought it'd be funny if he
3332520	3339240	he grabbed your ass I wouldn't think it was funny Jeremy what the fuck little smoky Liz right just
3339240	3342520	show me where ash is he can do whatever he wants with this guy I just I gotta get away from here
3342520	3347800	he's over here and I try and run and find where ash is stuck in the street I follow and I'm like
3347800	3354840	and I like with the lead he'd kind of like jerk the lead so he knows that we're leaving and let's
3354840	3363480	go come on rest Liz Lonklin roll a survival check for me whoa you die we've made that check right
3363480	3372400	yeah okay it's a good one though makes me laugh it makes Joe laugh every time yeah I failed there's
3372400	3379320	a fail it's like an 81 on a 40 all right you die see still gotta laugh got it
3384840	3403080	shadow Judy and a raccoon are walking back down the trail to the trailhead Judy is walking with
3403080	3415320	her arms inside of her onesie sleeves probably following behind the two adorable a raccoon
3415320	3427120	walking wait what am I supposed to say tell me I'm a raccoon two raccoons walking on their hind legs
3427160	3436840	with their arms t-rexed in front of them tottering tottering from one side to the left and as you
3436840	3447680	guys make your way back down you see the Sun is setting and it will be very dark very soon what
3447680	3453320	are your guys's hopes and intentions with this trip I hope to look death in the face that's
3453320	3458720	about it that's like my primary goal in life and Ali what about Judy Judy is just really worried
3458720	3465800	right now because she typically brushes her teeth at sunset and she has not been a she can feel like
3465800	3472160	the plaque but she does just like running over her toothpaste if you'll remember in her pocket
3472160	3476440	yeah she has never oh she does have her toothbrush toothpaste in her toothbrush but she's still
3476440	3480400	really nervous about the hand sanitizer on her hand so she doesn't want to touch are you gonna
3480480	3490080	use lake water to brush your teeth Judy she doesn't know she's very uncertain right now she also is
3490080	3495720	very concerned about Liz but more concerned about her teeth her teeth okay how concerned is she
3495720	3504960	about shadows well-being very little little to none I think about as much as shadow is worried
3504960	3513840	about her so as you guys make your way back down you see the back of the little shack that is where
3513840	3519840	the Ranger sits and you see all the cars in the parking lot all of the same cars are still these
3519840	3524840	mom's cars there yes the minivan is still there is everything in the same condition seemingly yeah
3524840	3532960	is the Ranger still there so as you guys turn the corner hello hello who go who is that and Judy you
3532960	3541160	would recognize it as your mom's voice is it coming out of her mom it is coming out of the
3541160	3553160	little shack at the trailhead okay shadow I don't want to freak you out but that is my mom yeah
3553160	3558280	that's what I was expecting I really hope that she brought her water bottle so that I could use
3558280	3565160	some of it to brush my teeth we should probably go up there and find her mom mom wait wait wait
3565160	3571160	wait wait Judy I listen to the racoon and I just look over at the racoon and the racoon throws its
3571160	3577760	hands up in a I don't know kind of situation can I pick up the racoon when you try to pick up the
3577760	3583360	racoon it like backs away from you stands its ground gives you a thumbs up okay I return the
3583360	3591520	thumbs up okay it reaches out for a high five I reject the racoon hangs its head and walks back
3591520	3596000	toward the parking lot Judy's starting to get pretty freaked out she really wants she really
3596000	3604400	wants that water bottle for my mom so mom mom mom hello hello is who is that who is there and you
3604400	3611040	see as you turn the corner that Krista Krinklehoff is poking her head out the little window of the
3611040	3617120	shack and is looking around and sees the two of you with a raccoon what are you what what are you
3617120	3626320	guys doing Krista have you used the hand sanitizer um yes as everyone should and then she like grabs
3626320	3633640	a thing of hand sanitizer from behind the bar if you will and puts it up on the little shelf the
3633640	3640600	little little ledge of the shack everyone should be washing their hands as opposed to you know
3640600	3647120	getting all higgledy-piggledy or anything else like you you must use hand sanitizer and not you
3647120	3653200	know bark at knots and you know it's the important thing to do her Krinklehoff household tradition
3653200	3657960	when Judy sees a bottle of hand sanitizer she runs to it and puts it in her hands she's already
3657960	3664920	forgotten that the raccoon told us not to use it and the raccoon will try to stop you from doing
3664920	3676240	this so let's roll a unarmed combat against each other here I got a five on a thirty the raccoon
3676240	3682320	got a four which if we play prices right rules so the highest number wins as long as you stay
3682320	3688920	under your staff so you fight this raccoon off to get some hand sanitizer and you put a bunch
3689000	3695880	in your hands yes that is absolutely right young miss you should definitely be using this I I don't
3695880	3701480	understand why what it is that uh brought made you bring a raccoon with you back out into the
3701480	3712360	parking lot of the woods it's okay it's fine you don't need to look at him or think about him at
3712360	3721560	all or you even be here even you could why why are you here I would like to humant Krista sure to
3721560	3729640	see if like she's a little brainwashed from the hand sanitizer okay roll a human for me I passed
3729640	3738840	34 and a 40 34 on a 40 would tell you that she is not in the same state that Judy was earlier when
3738840	3745760	she seemed to lose her shit okay daughter I am here because the man who was here earlier asked
3745760	3753800	me to watch his stead for the time being because he heard that there were some some folks out there
3753800	3759040	just wobbling jaws and and and he was afraid that they might you know get their barking irons out
3759040	3766120	and take care of business and we can't have anyone shooting guns and making mayhem out here in the
3766120	3771120	woods with all these missing people Judy is no longer listening to her mom she's digging in her
3771120	3774840	mom's purse to see if she has any water that she can use to brush her teeth she does have some
3774840	3781800	water and she will you can brush your teeth Judy brushes her teeth do you just do it like standing
3781800	3787000	out yeah she's like hanging her head out the door like ravenously brushing your teeth like it's been
3787000	3797160	years like it's been years so I taught her over to the raccoon mm-hmm and the raccoon like throws
3797160	3806240	its thumb again to the exit of the woods Judy I think that we should go back and get Liz Judy
3806240	3813480	looks up and she has toothpaste all over her mouth she says I really don't want to go back
3813480	3819360	into the woods right now I just want to stay with the raccoon probably you could go maybe
3819360	3825800	alone Judy I'm not sure that anyone could comfort Liz the way that you can you know about your
3825800	3834680	special connection Judy you left your friend Liz out in the woods all alone oh mom you don't need
3834680	3848240	to worry about that everything is fine Liz is probably just skinny dipping oh my goodness what
3848240	3855440	was your name again mom this is my very best friend shadow so sorry of course shadow shadow
3855440	3862440	you should go back into the woods and grab Liz I will wait here and Judy you can wait here with
3862440	3869600	me and then we will all leave together so Krista as much as I would love to do that because I feel
3869600	3876000	very comfortable and one with everything in nature I'm a little confused as to why you the
3876000	3882160	mother of my best friend would want me to go back into the woods by myself where several people have
3882160	3888200	gone missing okay well I will go back in with you if you would like and Judy you can stay here and
3888200	3893560	wait for us to come back that's a really good idea maybe probably the raccoon should stay with me
3893560	3898640	yes I completely agree okay that's great also could you leave your purse so I could have some
3898640	3905840	of those breath mints I really absolutely okay all right Krista let's have some real bonding time so
3905840	3912320	that maybe for once in your JD life you can remember my name oh you are a little firecracker
3912440	3920360	aren't you thank you Judy wait will you just watch it until the man comes back who's here he's the
3920360	3929440	what was he the the Woodrow fella the the whatever what was his thing he was the Ranger yes until the
3929440	3935080	Ranger comes back if you could stay here and the raccoon friend I suppose can can stay here as
3935080	3941280	well with the breath mints and then she leaves back up the trail with shadow I grab her hand
3941280	3947800	and kind of force her to skip with me into the forest she will reluctantly join you and said
3947800	3956880	skipping okay I might also sing a song oh what would that song be death is all around us just
3956880	3968520	look at its unrelenting eyes something like that something like that it's unrelenting eyes
3986880	3995840	Judy you've got your breath mints your teeth are brushed you've got your mom's water I need you to
3995840	4006840	roll a sanity check for me I got a 34 on a 34 oh that's a success congratulations you hold it
4006840	4013200	together even though your vision is starting to blur you're still going to lose one sanity okay
4013200	4020720	but that is just going to make the world around you slowly it's as if it's going to turn the way
4020720	4028320	it did earlier but it doesn't quite make it fully you just see your vision is rippling and the raccoon
4028320	4035920	is walking back from around the side of the building and it looks at you with these dead
4035920	4043760	eyes that are just like horrified and scared and it motions for you to follow it okay and I do it
4043760	4050680	leads you to the small restroom attached to this Rangers welcome shack and as you approach the
4050680	4058840	heavy metal door the Sun finally finishes its shift from the inside of this trailhead restroom
4058840	4068200	we see the scratched up brown door open and Judy Krinklehoff is backlit only by the single
4068200	4074760	flickering light illuminating the contention woods parking area I'm gonna need a sanity check here
4074760	4086160	yeah 26 on a 33 even with the success you lose one sanity as your mind tries to comprehend what
4086160	4091840	you are seeing she's starting to go a little numb so she's obviously she's freaked out her
4091840	4097080	hands are shaking a little bit and she's breathing a little heavy but she doesn't want to run she's
4097080	4103760	she just keeps staring at it she can't look away and we zoom up to Judy's shaking hands and her
4103760	4116240	dead stare from her eyes we see the body of Ed buzz Woodrow still in his state ranger uniform
4116240	4126360	but his limp body is on the dirty bathroom floor and it's been folded neatly like a freshly pressed
4126360	4156240	shirt. She runs. She runs. She runs. The sun is sleeping soon. She knows. She knows.
4156360	4172720	She knows that the time has come to dance beneath the dance beneath the shadow of the moon.
4186360	4213720	She moves. She moves. She moves with the howling wind. The sun. The sun. The sun has come again.
4213720	4235560	Her eyes have seen it all. The wonders of the wonders of the shadow of the moon.
