start	end	text
1918280	1921000	Keith had indeed located his tiny powerful gun
1921000	1923160	in his briefs and he called over to Doug
1923160	1926080	to confirm the man was still suggestible.
1926080	1929160	As a precautionary measure, they told him losing
1929160	1931960	would allow him to wake up from the nightmare
1931960	1934480	he believed he was experiencing.
1934480	1937240	As retribution for the current state of affairs,
1937240	1940080	John attempted to urinate on the audience
1940080	1943360	but slipped and fell on his own penis.
1943360	1945960	A few members of the audience happily bathed
1945960	1948320	in the bloody urine he emitted.
1948320	1950400	Clark Bishop scanned the crowd
1950400	1952960	and noticed several important figures
1952960	1955320	including the mayor, the chief of police
1955320	1958120	and the district attorney of the city.
1958120	1960680	Keith looked for a host or leader of the event
1960680	1964640	and spotted at the bar a lone black clad figure
1964640	1967560	who sported a mustache and medical scars
1967560	1969440	on his forehead and neck.
1969440	1972000	The man seemed to be watching over the event
1972000	1974440	rather than partaking.
1974440	1977520	As Clark rechecked his cage, it began to move
1977520	1981560	along the conveyor and toward the plexiglass room.
1981560	1985440	The cage of the malnourished boy followed suit.
1985440	1987880	As the cages locked onto the combat chamber,
1988640	1990560	their doors opened and a buzzer sounded,
1990560	1995160	eliciting a new wave of cheering from the audience.
1995160	1998240	The child, not older than 12, slowly crawled
1998240	2000560	from the cage and stood.
2000560	2004080	He began to beat his chest and scream.
2004080	2006160	Clark called down through the plexiglass
2006160	2008600	trying to convince someone in the crowd
2008600	2010800	to put an end to the fight.
2010800	2012800	Clark's failure to rally the audience
2012800	2015600	saw him caught off guard when the boy flung himself
2015640	2018720	across the room and kicked the officer's head.
2018720	2021040	The kick sent Clark into a rage
2021040	2023280	and he turned on the malnourished boy.
2023280	2025560	The two began to grapple but Clark easily
2025560	2027520	gained an advantage on the small child
2027520	2029840	pressing him into the floor of the room.
2029840	2032520	The boy's eyes widened as he saw the ceiling
2032520	2034480	of the cage begin to descend.
2034480	2038240	Clark bashed the boy's head against the plexiglass
2038240	2040840	hoping to render him unconscious.
2040840	2043640	When the boy finally went under, Officer Bishop stood
2043640	2045600	and began to proclaim his innocence
2045600	2048080	seeing as the boy had attacked first.
2048080	2051400	The crowd laughed as the ceiling closed in on the two.
2051400	2053600	Clark grabbed the boy and dragged him
2053600	2055840	across the room toward his cage.
2055840	2058080	As soon as Clark crossed the threshold with the boy,
2058080	2061880	the cage electrified and the officer's skin cooked.
2061880	2064640	But when Officer Bishop pushed the boy back out
2064640	2067800	under the looming human garlic press,
2067800	2070080	the electrical current terminated.
2070080	2073160	The boy's body was pressed through the holes
2073520	2075320	in the bottom of the combat room,
2075320	2079520	the pulp of which rained down on the crowd below.
2079520	2082960	Clark's cage disengaged and headed away
2082960	2086680	but seemed to jam and stopped just short at the dark exit.
2086680	2089320	50 yards away, the two other officers noticed
2089320	2092600	the word mayhem tattooed on the back of the muscled man
2092600	2097200	who then introduced himself as Oz Mayhem Wolf.
2097200	2099960	Oz couldn't locate Marvin in the crowd
2099960	2102920	but revealed the man in black was Kevin.
2102920	2104960	Marvin's head of security.
2104960	2107520	John asked Oz if a large amount of money
2107520	2109600	might persuade Marvin to free them
2109600	2112200	and Oz scoffed at the idea.
2112200	2116080	People in their situation were for sport, not work.
2116080	2119960	Oz explained the fights in the den of sin were easy.
2119960	2123440	Keith considered his chances against a man like Oz
2123440	2125400	and began to weep.
2125400	2127480	He attempted to trigger the door release
2127480	2130120	just as the cage began to move.
2130120	2133200	Keith's skin burned as his cage locked
2133200	2137440	against the plexiglass wall and John Lee Pettymore's cage
2137440	2140160	locked into the other side of the room.
2140160	2143760	The two men surveyed each other across the blood pool
2143760	2146400	that once made up a child.
2146400	2147940	Keith reached into his underwear,
2147940	2150680	grasping his tiny but powerful gun
2150680	2151960	and the men worked together,
2151960	2155880	Keith blasting the floor and John stomping on the cracks.
2155880	2159520	When stray shots killed denizens of the den of sin,
2159520	2162600	others rushed in to lap up their blood.
2162600	2166940	It took three jumps to bust through the perforated circle
2166940	2171040	of plexiglass floor and the two officers landed directly
2171040	2174280	on a man in a papasan, crushing him.
2174280	2176160	The crowd went wild.
2176160	2178640	Some attempted to flee while others basked
2178640	2180180	in the violent scene.
2180180	2183240	Keith fired toward the bar but missed Kevin,
2183240	2185940	obliterating the barkeep instead.
2185940	2189080	In a rage, John flew at the nearest attendee,
2189600	2192760	a man with a curly mustache and a flowing ascot.
2192760	2197760	He screamed into the throng while Clark spat from above.
2198240	2201280	The crowd quickly dissipated, leaving a small group
2201280	2204960	of people obsessively drinking and snorting the blood
2204960	2206000	on the ground.
2206000	2207680	Kevin also remained.
2207680	2210960	The man hadn't moved from his place at the bar.
2210960	2214240	Keith tried to tackle this mysterious head of security
2214240	2218320	but Kevin caught him midair and slammed Officer Vigna's head
2218400	2222440	into the bar, leaving him limp and unconscious.
2222440	2226160	As Clark shook his cage above, John rushed to Keith
2226160	2228560	and grabbed the tiny gun from his hands.
2228560	2232000	Looking into Kevin's eyes, John felt as though
2232000	2236160	he recognized this man but couldn't quite place him.
2236160	2238600	Kevin's dead stare seemed to flicker
2238600	2240520	with the same acknowledgement.
2240520	2243200	And John seized the moment to fire a couple rounds
2243200	2244040	at the man.
2244040	2246200	He missed and Kevin broke for the door,
2246200	2249760	leaving John to nurse his penis amidst the carnage.
2249760	2252440	As the last of the crowd ran from the room,
2252440	2255160	Clark's cell broke from the ceiling.
2255160	2257480	The door opened as it struck the floor
2257480	2260840	but Clark was pierced by one of the cage's bars
2260840	2264520	and his body came to rest, listless at the bottom
2264520	2265460	of the cage.
2267000	2271000	John Lee Pettymore IV found himself the sole surviving cop
2271000	2273880	from contention here in the Den of Sin.
2273880	2277720	Two creepy twins were still in the den trying to sneak out
2277720	2280440	but John caught them and found out they designed
2280440	2283320	the security system here in Marvin's lair.
2283320	2286120	John tried to bargain with them to escort him out
2286120	2289200	with limited success so he shot one in the knee.
2289200	2293400	Fearful, the twins swore to pay John $5 million
2293400	2295680	in exchange for their lives.
2295680	2298560	This was interrupted by a voice near Clark Bishop's
2298560	2300360	shish kebabed corpse.
2300360	2302960	John looked over and saw a hunched man wearing
2302960	2307280	an old tattered robe with a hood that covered his face.
2307280	2310760	The voice was crackly and muttering something ancient
2310760	2311960	and jaunty.
2311960	2314840	A bright light began to form under the hood
2314840	2317720	that was obfuscating this being's face.
2317720	2320160	As it reached its hands into the light,
2320160	2324000	the hood was drawn back and this old man ripped
2324000	2328240	an unnaturally bright light out of his familiar face.
2328240	2332160	This much older Clark Bishop took his beaming hands,
2332160	2334960	reached deep into the chest of the unconscious
2334960	2339240	Clark Bishop, yanked the bar from his younger self's chest
2339240	2343240	and threw his limp former body over his older
2343240	2344640	cloaked shoulder.
2344640	2347840	The two Clark Bishops, old and dead respectively,
2347840	2351480	then disappeared in a ball of light.
2351480	2355120	The off-putting brothers, Rich and Richard Nichols,
2355120	2358360	told John Lee Pettymore IV that John Peters
2358360	2360960	had tried to big time it at the den.
2360960	2364760	Apparently he had posted online about these visions
2364760	2366760	he saw while in a coma.
2366760	2370240	When he came out of the coma, he was visited by an agent,
2370240	2374320	Victor, who told him about a mind probing device
2374320	2376720	being used by ISIS.
2376720	2379560	John shot Richard Nichols in the other knee
2379560	2382760	and then he finished the job and put old Dick Nichols
2382760	2385320	out of his pleasurable misery.
2385320	2387960	Rich began drinking his brother's blood
2387960	2390280	before John forced him out of the den
2390320	2392320	into a long hallway where they found
2392320	2395280	the individual rooming quarters of Rosemary,
2395280	2398280	Kevin, Charles and Francis.
2398280	2401560	Rosemary had a framed picture of germane glass
2401560	2403560	hidden under her pillow.
2403560	2406640	On the photo of the slender, muscular man
2406640	2409440	with tribal tattoo sleeves on both arms
2409440	2412080	going down to his hands and fingertips,
2412080	2415560	there was a sharpied heart around this man's face,
2415560	2418080	which was stoic, almost blank.
2418080	2420840	Kevin had a Spartan room with a desk,
2420840	2422960	bed and a chest of drawers.
2422960	2427960	Under the desk, he had carved repeatedly, not Kevin.
2428360	2432200	In between the mattress and box spring, there was a notepad.
2432200	2435200	On every page, it said,
2435200	2438160	I had the same dream again last night.
2438160	2443160	She just says, I'm so sorry, he's just so beautiful.
2443200	2447600	You don't have to do this, we can leave, we can run.
2447600	2451120	Carved repeatedly inside the chest of drawers
2451120	2454920	was the phrase, Mary in the woods.
2456240	2459520	Charles was doing extensive research on contention,
2459520	2462040	including the Piston Pig Farm.
2462040	2464280	A draft email on his computer revealed
2464280	2467600	that he and Rosemary had run into Tilde B
2467600	2469920	in possession of the gun.
2469920	2472280	Francis's room was a complete wreck,
2472280	2474160	but was covered in advanced,
2474160	2477320	seemingly impossible mathematical equations.
2477320	2481160	There was also a small drawing of one of the small spheres.
2481160	2484240	As John and Rich began to leave the dorm area,
2484240	2487120	they noticed four figures in brown uniforms
2487120	2489040	with fishhook sides,
2489040	2492720	dragging the body of Keith Vigna down the hallway
2492720	2494400	into an elevator.
2494400	2496440	Continuing the search across the hallway
2496440	2498720	in a room lined with file cabinets,
2498720	2502000	John Lee Pettymore IV found his own file.
2502000	2505960	He learned that he was adopted by John Lee Pettymore III
2505960	2508240	from Cole's orphanage.
2508240	2511760	The next file he found was Kevin's.
2511760	2513720	There was a picture attached.
2513720	2515560	Missing the surgical scars
2515560	2519120	and looking much younger and happier than Kevin,
2519120	2522720	the hollow shell of a man working for Marvin Glass,
2522720	2527680	John recognized his father, John Lee Pettymore III.
2527680	2531760	The file revealed that an unknown, alias Kyle,
2531760	2534120	Anne Love, alias Karen,
2534120	2537920	and John Lee Pettymore III, alias Kevin,
2537920	2541200	were once a team called K-Cell.
2541200	2543600	Marvin Glass caught Kevin and Kyle,
2543600	2546240	but Karen was able to escape.
2546240	2550760	Marvin supernaturally forced Kevin to kill Kyle.
2550760	2554760	Glass was after information on how the sphere worked.
2554760	2558080	John also came across a file named Satan
2558080	2560880	with a picture of a disturbing-looking woman
2560880	2564280	with a mouth that not only took up half of her face,
2564280	2567160	it showed an amount of unbridled pleasure
2567160	2569640	he could barely comprehend.
2569640	2572800	Kevin, the empty vessel that was once John's father,
2572800	2574800	found the snooping pair
2574800	2577880	and began emptying clips into the room.
2577880	2581800	John IV sacrificed Rich Nichols to Kevin's withering fire
2581800	2584160	before attempting to face down his father
2584160	2586960	with Keith's small but powerful pistol.
2586960	2590160	John winged Kevin, revealing mechanical components
2590200	2592320	below his skin, but to no avail,
2592320	2595880	as John Lee Pettymore IV was immediately mowed down
2595880	2598120	by his own adopted father.
2598120	2601160	And then the world was dark for John,
2601160	2604800	but he still felt very much alive.
2604800	2609680	He was moving, like Gogurt busting out of a plastic tube
2609680	2610920	by pressure alone.
2610920	2615840	He felt himself squeeze out of a dark constricting space
2615840	2620280	onto the cold, hard floor, and he began rolling.
2620280	2622840	His limbs extended from his form
2622840	2625400	and slammed into the file cabinet walls
2625400	2626840	on either side of him.
2626840	2629560	It gave John, or whatever John now was,
2629560	2633560	the leverage he needed to fling his silver round frame
2633560	2634800	at his target.
2634800	2636640	As he landed down on Kevin,
2636640	2639360	one of his appendages sliced into the soft tissue
2639360	2641240	on the back of his prey's neck.
2641240	2643520	Another snapped Kevin's head forward,
2643520	2645800	and John could feel the fracture
2646640	2649400	as a third reached in, gripped the top of the spine,
2649400	2651880	and ripped the entire spinal cord
2651880	2656160	out of John Lee Pettymore III's body in one swift motion,
2656160	2661160	promptly forcing itself into the then vacant spinal column
2661600	2664080	of this human being.
2664080	2666840	Keith Vigna, unconscious, perhaps dead,
2666840	2670640	saw himself violently holding a pillow over someone's face
2670640	2675120	when the pillow itself transformed into an oily black ooze,
2675120	2678480	and it washed over the face below it, not of a person,
2678480	2680840	but the face of the watch his father, William,
2680840	2684080	gave his brother, Ferguson, so many years ago.
2684080	2686720	Looking down at his wrist, he was wearing this watch,
2686720	2689760	but when he looked up, he didn't recognize the world.
2689760	2692720	Dust clouds settled to reveal a horse
2692720	2696040	pulling a wagon through a small frontier town,
2696040	2699280	and the bald man Keith knew as Billy Harrison,
2699280	2702320	the one who took Keith's uniform and gun in the clinic,
2702320	2704480	he was walking in Keith's direction,
2704480	2705800	and he kept repeating,
2705800	2708800	I did everything that you asked me to do, Officer Vigna.
2708800	2710800	Holding up the strange looking camera
2710800	2713880	Officer Pettymore found in the car of Julie Maxwell,
2713880	2716080	Harrison took a picture of Vigna.
2716080	2718840	The light was blinding, and as it faded,
2718840	2722720	Keith was standing in darkness, dank and chilly.
2722720	2725520	Right in front of Keith was a massive tank
2725520	2730120	filled with the now eerily too familiar opaque ooze.
2730120	2732600	Keith pressed his face against the tank
2732640	2735040	to see something creeping toward him,
2735040	2739000	and as the face of Tildy B. Mitchell came into focus,
2739000	2741720	Keith stood in an open field,
2741720	2744640	the dead grass covered in a thin freeze
2744640	2748760	crunching under his feet as he approached a metal hatch,
2748760	2752520	but water, gross murky water with bits of grass and sludge
2752520	2756680	began spewing from the creases of this metal hatch.
2756680	2760720	The water began to flood this field at an alarming pace.
2760720	2762640	Keith looked down and saw his reflection
2762640	2766560	in the rippling water, but something looked off.
2766560	2770640	Keith came to in a strange room on an operating table.
2770640	2774240	The room was lined with jars of organs and body parts
2774240	2778920	as well as tubes that ran to vats filled with fish.
2778920	2781680	The tall mad scientist with spiky white hair
2781680	2784960	woke up a dude with brown hair and frosted tips
2784960	2788360	wearing frat boy clothes and a puka shell necklace.
2788360	2790280	His name was Bread.
2790800	2792600	The scientist clicked a button and both Keith
2792600	2795640	and the fratty Bread felt an intense pain
2795640	2797360	through their entire bodies.
2797360	2800320	She clicked the button again and the pain was gone.
2800320	2803840	Suddenly, a fish head with a small human body
2803840	2806240	popped out of Bread's pocket.
2806240	2809360	The little fish fella was curious about the world.
2809360	2811440	Both he and Bread had never left the room
2811440	2813440	and they were really hoping Keith could help them
2813440	2814960	venture into the beyond.
2814960	2818160	Keith promised the two experiments he would take them
2818160	2820400	to Las Vegas if they could help him.
2820400	2823920	Just then, Keith's niece, Frances, came into the room.
2823920	2827640	She showed Keith a mirror to reveal surgical scars
2827640	2830960	across his brow, down his nose, past his lip
2830960	2833080	and onto his collarbone.
2833080	2836360	There were also scars from the tip of his finger
2836360	2838120	up to his elbow.
2838120	2841720	She explained they had brought him back to life
2841720	2843680	with a few upgrades.
2843680	2846680	He had a supply of cocaine in his forearm
2846680	2848680	which could be shot out of his index finger
2848680	2852160	into his new metal nose, a nose capable of handling
2852160	2855800	as much cocaine as his internal organs could muster.
2855800	2858960	He also lost his ability to empathize with humanity,
2858960	2861400	something brand new to Keith Vigna,
2861400	2863920	the now partially mechanical man.
2863920	2867600	Keith named the little fishman Peter Dieter.
2867600	2870000	After Frances left the room, Bread and Peter
2870000	2872000	freed Keith from his restraints.
2872000	2875920	Keith, only in his surgery gown, threw on Bread's
2875920	2878800	extra clothes, a too tight orange polo,
2878800	2881760	teal shorts that were three sizes too big
2881760	2884800	and a pair of Sperrys and put Peter Dieter
2884800	2885760	up on his shoulder.
2885760	2888320	They all left the room and as they tried to find the exit,
2888320	2891040	they happened upon a black marble hallway
2891040	2894280	with a massive door at the end and four guards
2894280	2897040	with scythes shaped like fish hooks.
2897040	2900440	The guards looked like fish people, like Peter,
2900440	2902760	but fully grown, human sized.
2902760	2905560	As Keith, Bread and Peter bailed,
2905560	2907080	Frances intercepted the group
2907080	2909720	and took them to see Marvin Glass.
2909720	2912560	They walked back into that black marble hallway,
2912560	2916120	through the enormous door at the end and into a room
2916120	2917920	the size of a basketball court.
2917920	2921200	One wall was made entirely of glass,
2921200	2924800	which looked into a murky aquarium.
2924800	2927120	Marvin stood there, looking into the water
2927120	2931560	before he turned around to face the chai fraps.
2931560	2934200	Frances clicked a button on a small remote
2934200	2937560	and everyone in the frappe frat was paralyzed.
2937560	2941520	With a clear upper hand, Marvin offered Keith a deal.
2941520	2945080	He would give the new metal vigna the $1 million earned
2945080	2947840	by killing Ferguson if Keith will do
2947840	2950280	just one more thing for Marvin.
2950280	2953400	To show the former police officer, current android,
2953400	2956760	how serious he was, Marvin grabbed Peter,
2956760	2960960	walked back over to the unfathomably massive aquarium
2960960	2964560	and reached unnaturally through the glass.
2964560	2967680	He placed Peter Dieter into the murky water
2967680	2972680	and pulled his gaunt spindly arm back into his dry office.
2972960	2976320	Some sort of giant fish monster in the aquarium
2976320	2979880	swam by and swallowed Peter Dieter
2979880	2982240	as everyone in the room watched.
2982240	2984600	Marvin then set his sights on Bread.
2984600	2987440	He took the frat boy apart piece by piece
2987440	2991880	until the problematic robotic boy could no longer function.
2991880	2994440	Then Marvin Glass assigned the new Keith vigna
2994440	2996120	to his next task.
2996120	2999320	In order to prove Keith's loyalty and pay his debt,
2999320	3002440	Keith must go to the Manstein funeral
3002440	3007440	and bring back Stan Manstein, Ari's father, for questioning.
3007640	3009200	Keith agreed.
3009200	3012000	A thick fog obfuscated Clark's vision.
3012000	3015240	The air, like gravity, felt stronger than normal
3015280	3017480	and the whisper of a familiar voice
3017480	3019960	sent a shiver down his spine.
3019960	3022320	Clark sensed a sudden drop in temperature
3022320	3024520	as a stainless steel door appeared
3024520	3026120	and it opened in front of him.
3026120	3028760	Behind, a woman began to scream.
3028760	3030720	When he turned around, he was greeted by the face
3030720	3033760	of Tildy B. Mitchell on a television screen.
3033760	3036200	In a shaky voice, she began repeating herself
3036200	3041200	over and over, bonus round, bonus round, bonus round.
3042240	3044400	Suddenly, Clark was running down the street,
3044400	3046320	the street on which he lived.
3046320	3049080	He noted a familiar boy about to enter the house
3049080	3050080	on the left.
3050080	3054400	Clark tried to scream, but the fog veiled him once again.
3054400	3057960	His screams echoed infinitely into the endlessness
3057960	3059280	that engulfed him.
3059280	3062140	Then, a new voice reached him and he looked up
3062140	3066320	to see the face of his once mentor, Gerald Fingerson.
3066320	3068800	It had been some time since the two had seen each other,
3068800	3071320	but Gerald had aged with grace.
3071320	3074120	It was December 6th, a crisp winter morning
3074680	3076480	and Clark was dressed only in briefs
3076480	3079800	and a pump and dump branded t-shirt.
3079800	3082960	Clark wore no shoes or socks and despite the cold
3082960	3085680	and the recent events, the man felt amazing,
3085680	3087360	the best he'd felt in a long time.
3087360	3089480	A string was wrapped around Clark's wrist
3089480	3093460	and attached to a bag of ice from which protruded a rod.
3093460	3096260	The bag of ice leaked red liquid down the driveway
3096260	3097480	on which the two men stood,
3097480	3100280	centered in a suburban neighborhood.
3100320	3104360	Clark noted the name Jim Cook on the mailbox nearby.
3104360	3107680	Gerald didn't know how Clark had come to be in the driveway.
3107680	3109320	He discovered him there as the officer
3109320	3110900	regained consciousness.
3110900	3113760	Clark hastily recalled the events in the Den of Sin,
3113760	3116000	none of which were familiar to Gerald.
3116000	3118760	Opening the bag of ice, Clark recognized the bar
3118760	3121560	was pulled from a cage in the Den of Sin.
3121560	3123840	As he checked himself for wounds that might account
3123840	3125800	for the blood, Clark pulled up his shirt
3125800	3129760	to reveal a gaping hole where his heart should be,
3129760	3132320	lined with skin and cartilage.
3132320	3137280	He was rightfully shaken, despite feeling physically well.
3137280	3139680	Gerald declined to touch Clark's body hole
3139680	3141620	and suggested they step inside the house
3141620	3143400	where he'd planned to share a dinner
3143400	3146200	of cashew chicken with Jim Cook.
3146200	3147760	Clark had to inform Gerald
3147760	3150600	that Jim had been found dead in an alley.
3150600	3152600	Clark and Gerald decided it would be wise
3152600	3154720	to leave the street and made their way
3154720	3157360	into the unlocked Cook residence.
3157360	3159520	The house was older but cozy.
3160120	3162920	Papers and binders were strewn across the living room,
3162920	3166200	covering every surface and stagnant dust
3166200	3168200	hung in the light from the window.
3168200	3169960	Clark made his way to the bedroom
3169960	3172200	and donned a pair of Jim Cook's pants,
3172200	3174320	several sizes too small.
3174320	3176880	Back downstairs, Clark noticed a picture
3176880	3179320	of his parents on the fridge.
3179320	3181920	They were posed in silly hats with Jim Cook
3181920	3184520	who smiled begrudgingly long.
3184520	3186480	His investigation further discovered
3186480	3188920	a bullet-torn tarot card.
3188920	3191840	The major arcana card, the devil,
3191840	3193720	and a taxidermied baby squirrel
3193720	3196680	bagged and placed in a chest of drawers.
3196680	3200160	Behind the couch, Clark noticed an empty holster.
3200160	3204480	The words, scientia morse est, were tooled into the leather.
3204480	3208560	Below that was a dash and an uppercase K.
3208560	3212240	In the bathroom, Clark found a smooth silver ring
3212240	3214240	with a plateau on top.
3214240	3216960	Two books stood out among the papers in the living room.
3216960	3219080	The leather cover of the thicker tome
3219080	3221600	was embossed with a familiar symbol,
3221600	3224880	a large circle surrounded by six smaller circles,
3224880	3228120	and the other was a thin, red notebook.
3228120	3230280	It seemed vaguely familiar.
3230280	3232280	Clark opened the leather tome
3232280	3234520	where a girthy wooden bookmark
3234520	3236360	had been placed near the back.
3236360	3239600	Written over and over on the ancient parchment
3239600	3240720	was the phrase,
3240720	3245680	it is only through death that he may rise again.
3245680	3247800	Drawn over the obsessive scrawling
3247800	3250200	was a hooded figure with brilliant light
3250200	3252200	shining from its maw.
3252200	3254760	The book closed with supernatural force
3254760	3256680	as Clark tried to flip forward
3256680	3260120	and an envelope fluttered out from between its pages.
3260120	3264280	Inside the envelope was a letter signed by Jim Cook.
3264280	3267400	Jim seemed to be refuting something called
3267400	3270400	the revelation of the overseer,
3270400	3273400	calling it the scratches of a broken man.
3273400	3277280	The letter went on to outline a set of new guidelines,
3277280	3279320	including the immediate reassignment
3279320	3283080	of all members of the disposal unit.
3283080	3285880	The circle symbol was present at the top of the letter
3285880	3287960	and it was accompanied by the creed,
3287960	3292160	faith through knowledge is just called knowledge.
3292160	3295840	The clicking hammer of a cocked gun startled Clark.
3295840	3297560	He raised his hands in the air,
3297560	3300600	dripping blood from the ice bag.
3300600	3303200	Chief Maggie Cook spoke behind him,
3303200	3305480	leveling her pistol at his back.
3306400	3310640	Clark, what the hell are you doing in my daddy's house?
3310640	3312600	Tears formed in Clark's eyes
3312600	3315080	as he and Maggie lowered their arms.
3315080	3318000	Gerald halfheartedly stood between the two
3318000	3321360	as Clark explained that he thought Maggie was dead.
3321360	3324040	The former chief also confessed an amount of confusion
3324040	3327640	and the two awkwardly sandwiched Gerald in a hug.
3327680	3331080	Clark told Maggie he'd seen the charred remains of her body
3331080	3333080	and he withdrew from the embrace.
3333080	3335640	The woman was dressed in a dark hoodie and jeans
3335640	3337240	and it marked the first time Clark
3337240	3339760	had ever seen her out of uniform.
3339760	3343480	She brushed by him to retrieve the red notebook.
3343480	3345440	Maggie was unsure of what to make
3345440	3347920	of Clark's presence in her father's home.
3347920	3350200	He explained he had gaps in his memory
3350200	3352080	and Maggie prodded Clark's chest
3352080	3354200	where the tunnel had formed.
3354200	3357560	She gasped as Clark lifted his shirt.
3357560	3361320	Immediately excited, she insisted Clark follow her,
3361320	3363040	that she'd been waiting a long time
3363040	3364560	for these events to occur.
3364560	3366280	Gerald interjected claiming
3366280	3368920	that Maggie had always been a bitch
3368920	3371760	and Maggie asked if Clark was all right.
3371760	3376760	He began to realize Maggie couldn't see Gerald Ferguson.
3377040	3379120	Gerald's voice became echoey
3379120	3381280	as he frantically tried to convince Clark
3381280	3383560	that Maggie was not to be trusted.
3383560	3386440	Addressing Maggie, he insinuated that Clark knew
3386440	3389880	what was at the mill before Clark approached the old man,
3389880	3393160	reaching out to his librarian mentor.
3393160	3397040	As they grasped hands, Clark felt nothing but air.
3398280	3400200	Gerald Ferguson dissipated.
3401080	3405080	Clark, are you with me?
3405080	3405920	Are you here?
3406920	3409840	Clark turned solemnly back to Maggie.
3409840	3411120	Before they got to work,
3411120	3413960	Clark suggested he fill his bag with more ice,
3413960	3416440	fearing it contained what had been scraped out
3416440	3418920	to form the tunnel in his chest.
3418920	3421360	Maggie investigated and found a heart
3421360	3424200	impaled on the bottom of the metal rod.
3424200	3426240	Clark emptied Jim's ice trays
3426240	3428800	before joining Maggie in her silver Camry
3428800	3433600	for a ride out to the mill on the other side of the city.
3433600	3437680	Clark used the silent drive to examine the canvas bag
3437680	3439920	next to the human heart in the ice.
3439920	3444920	The bag contained tiles with the letters S-T-L-E-N-R
3446840	3450880	and a symbol, a circle inside a square.
3450880	3453640	Clark quickly determined those are the letters
3453640	3456000	given at the beginning of the bonus round
3456000	3457440	of Wheel of Fortune.
3457440	3459360	Clark broke the silence in the car
3459360	3462320	when he asked Maggie why she was still alive.
3462320	3464680	She answered by explaining that the leather tome
3464680	3467400	in her dad's house contained a prophecy,
3467400	3470800	the revelation of the overseer.
3470800	3473600	The Circle of Knowledge believed the overseer
3473600	3476160	was coming to set an order in the world
3476160	3479080	and they prepared the way and protected the world
3479080	3481320	from unnatural forces.
3481320	3483320	Maggie had been skeptical,
3483320	3485000	but she claimed to be coming around
3485000	3487680	to an understanding of the forces at play.
3487680	3491120	She believes fire and fear kept the world safe,
3491120	3493040	that most people couldn't handle the knowledge
3493040	3496080	of the supernatural, but that people like her and Clark
3496080	3498880	and the Circle of Knowledge had been tasked
3498880	3502320	with a responsibility to keep the world moving.
3502320	3504600	Clark admitted to having met Leon Simpson
3504600	3507320	and broke down as he tried to explain the horrors
3507320	3510160	the officers had experienced in her absence.
3510160	3512760	When Clark asked Maggie why she wasn't there,
3512760	3515800	she asked in turn if the ant questions
3515800	3518440	when it's being moved by a boot.
3518440	3521560	She alluded to the idea that much larger things
3521560	3524760	were at work than what Clark had seen so far.
3524760	3526240	They lapsed into silence again
3526240	3529920	as the Camry pulled onto a country road outside of town,
3529920	3532800	passing through a verdant tunnel of trees
3532800	3534320	on the way to the mill.
3534320	3536000	A few miles later, they arrived
3536000	3540480	at the massive brick building with two enormous smokestacks.
3540480	3543480	The mill on the other side of the city
3543480	3545000	was filled with people,
3545000	3547840	none of whom paid any mind to Clark's current dress
3547840	3550680	or the blood dripping from the ice bag he carried.
3550680	3553080	Clark recognized no one.
3553080	3555400	Maggie led them through a secure door in the back
3555400	3558680	and down a spiraling stone staircase.
3558680	3560640	Clark recognized the room at the bottom,
3560640	3563560	circular with six stone slabs.
3563560	3565640	Each slab held two bodies
3565640	3569080	and a xenonimatode was attached to each body.
3569080	3573040	The unconscious figures were covered in open sores
3573040	3577320	from previous placements and their skin was rotted.
3577320	3581000	Maggie led Clark to the center and chuckled grimly,
3581040	3584720	asking Clark to lie down on the middle slab.
3584720	3585880	Clark was reluctant,
3585880	3588720	remembering that Leon had said he would need to sacrifice
3588720	3590640	neither flesh nor limb.
3590640	3592080	Maggie agreed, mostly,
3592080	3594960	but suggested a little flesh was necessary
3594960	3597120	now that the game had changed.
3597120	3598240	Clark called for Leon,
3598240	3600480	but Maggie told them they'd been sent away.
3600480	3603640	She grabbed his shoulders and repeated the creed,
3603640	3605960	faith through knowledge.
3605960	3607520	It's just called knowledge.
3607520	3609960	She claimed Clark needed knowledge
3610000	3611480	and pressed on his chest
3611480	3615040	before moving down to his left foot, still bare.
3615040	3618800	Maggie twisted a circular handle at the base of the slab
3618800	3622720	and pulled up a cartridge the size of a parking pylon.
3622720	3625760	Inside the cartridge was a xenonimatode
3625760	3627200	and with a swift motion,
3627200	3630880	Maggie pulled it out and placed it on Clark's foot.
3630880	3633200	Clark's vision immediately darkened.
3633200	3637560	Suddenly, the ground he stood on was made of light.
3637560	3640320	Clark felt absolute contentment in this new world,
3640320	3644600	but noted he was otherwise surrounded by absolute darkness.
3644600	3647080	12 figures were clear in the distance,
3647080	3650040	as was a giant black mass,
3650040	3652120	all dimly lit from below.
3652120	3655000	The 12 appeared to be following the massive being
3655000	3657200	as they walked away from Clark.
3657200	3658600	When Clark moved closer,
3658600	3661080	he began to hear their chanting.
3661080	3664320	Ahead of them stood a towering beast,
3664320	3667640	its shoulders 25 feet from the ground.
3667640	3672000	As Clark stared, its image seemed to form and reform,
3672000	3675720	changing and glitching and it roared
3675720	3678320	and Clark fell to the ground
3678320	3681000	and began to weep uncontrollably.
3682680	3685160	Clark came to in the mill on the other side of the city
3685160	3688920	as Maggie returned the xenonimatode back into the ground.
