start	end	text
1819320	1821120	I stopped playing with his guts.
1821120	1822080	Wet hands.
1822080	1824120	Maybe she knows something about the numbers though.
1824120	1826360	Maybe that's a bigger clue.
1826360	1829320	Eight, three, six.
1829320	1830880	I don't know.
1830880	1832520	Do you think there's anything to be learned
1832520	1834320	at Trigate Supply?
1835280	1836880	I guess not until the morning.
1839600	1842240	Well, she wanted us to bring his body back,
1842240	1844320	but that feels very incriminating.
1844320	1846000	I mean, we didn't even kill him.
1846000	1848320	Also, you should probably get all that blood
1848360	1849600	off your hands, Vincente.
1849600	1851360	He is also already in a hole.
1851360	1853160	A whole lot of trouble.
1853160	1855600	Usually I just do what she asked me to do
1855600	1858360	and it's proven to be the best choice so far.
1858360	1861280	So, I mean, I think we just-
1861280	1863040	Vincente, you heard her.
1863040	1864360	She's not the same person
1864360	1866080	who was making those calls before.
1866080	1867400	She's gone.
1867400	1868320	She's not gone.
1868320	1869880	We can help, maybe we can help her.
1869880	1870720	Now that the mission's over.
1870720	1871640	Maybe we have to eliminate her.
1871640	1872800	Kill Ruth?
1872800	1874480	She basically said it herself.
1874480	1876960	This wasn't a mission, it's something she gave us.
1876960	1880080	But she's the handler, the guys, the lizard people,
1880080	1882040	whoever give it to her. Who handles the handler.
1882040	1884840	I never asked and I never really cared.
1884840	1886120	I think we take the body to her,
1886120	1887960	we find out she probably knows about the numbers.
1887960	1891120	What if enabling her enables something much worse?
1891120	1893760	I'm not here to discern that.
1893760	1894840	I'm here to do a job.
1894840	1898040	Then we have to rethink this whole parenthood situation.
1898040	1899400	What do you think, Shelly?
1899400	1902360	Shelly's been kinda staring down in the hole at the body
1902360	1904840	and he wants to jump down into the hole.
1904840	1905680	Can you do that?
1905680	1906520	Yeah.
1906920	1907760	Look in the ear,
1907760	1909120	cause he stuck his finger in his ear
1909120	1910000	and then into his mouth.
1910000	1912520	I wanna see if he got anything out of there.
1912520	1915520	You smell it first when you kinda get down close
1915520	1917520	to look inside.
1917520	1921840	It's like a salty, horrible earwax smell
1921840	1925680	mixed with like the ocean,
1925680	1927520	mixed with like an earthy.
1927520	1929520	Is it perhaps fungus-like?
1929520	1933160	I mean, when something earthy
1933160	1936640	is like mixed with the wet and the saline
1936640	1937480	for long enough.
1937480	1939920	Those are the conditions there, too.
1939920	1944840	It's almost as if something might be growing.
1945720	1948720	Comrades, down here please for your attention.
1948720	1953720	There seems to be a growth of sorts in Hargrave's ear.
1954200	1957440	I believe I found the aforementioned fungus
1957440	1958560	that one gets lost in.
1958560	1960120	Is it in his fucking brain?
1960120	1961280	Be very careful, doctor.
1961280	1962960	I can't tell how deep it goes,
1963640	1965600	but it does look as though it's cultivated here.
1965600	1967000	Can you get a sample?
1967000	1969160	I will attempt to do so now.
1971200	1972080	Do I need to roll?
1972080	1972920	No.
1972920	1974400	I think he pulls just a pin out of his pocket.
1974400	1975360	No, just touch it.
1976720	1978240	Yeah, just touch it, you fucking idiot.
1978240	1979560	Use the little puppet hands.
1979560	1980960	They'll fit right in there.
1982080	1983400	I whip out Craig Mile.
1984400	1987680	Craig Mile, I know this isn't your normal job.
1987680	1988680	I need you now.
1989560	1991600	You put a little lab coat and goggles on.
1993920	1996320	Tiny little rubber gloves on the ends.
1996320	1998760	And he maneuvers Craig Mile's hand in there
1998760	2001400	and makes it do a perfect scooping motion.
2004560	2006320	And pulls it out.
2006320	2009840	And then he grabs a sandwich bag that he always has on him
2009840	2010800	from after lunch.
2010800	2012280	Yeah, of course.
2012280	2014360	And scoops it into the bag.
2014360	2016840	After lunch is my favorite of the before trilogy.
2018560	2022200	Can we do a little experiment with that?
2022240	2023080	What do you think?
2023080	2023920	Hey, Rowan.
2024920	2029920	Rowan looks up at you, bags so deep under the eyes,
2030560	2033320	falling even heavier, seemingly,
2033320	2036120	as these dead eyes look at you.
2036120	2037960	It's time for a snack.
2037960	2039800	I pass the bag up to Meat Hook here.
2039800	2040640	Are you hungry?
2040640	2041460	Yeah.
2041460	2042300	There you go, Meat Hook.
2042300	2044280	I do believe it is time for science.
2044280	2045120	Okay.
2045120	2047200	Shelly's also starting to get out of the hole
2047200	2050320	and on his way out, he spits on the body of Hargrave.
2050320	2053520	He steps on his nose.
2056320	2058360	I'm gonna, when you're picking up dog poop
2058360	2060720	and you put your hand on the outside of the plastic bag,
2060720	2063440	but don't touch what's inside, but reversed.
2064760	2068720	And I'm gonna put just a little bit into his mouth.
2068720	2069560	Okay.
2072080	2072920	Hey, Becca.
2074460	2075300	Thanks.
2080680	2082280	Meat Hook is the closest
2087640	2092340	to Rowan when this happens.
2093200	2097040	And as the substance that was in the ear
2097040	2101040	of Dr. Brock Hargrave touches the mouth
2101040	2106040	and goes into the esophagus of Rowan Fitzpatrick.
2106640	2109680	Meat Hook, you are overcome with a need,
2109720	2114720	a feverish, rabid desire to get in the belly
2115880	2120240	of Rowan Fitzpatrick by any means necessary.
2120240	2124880	I need you to roll power at a negative 40
2124880	2126120	to fight against this.
2126120	2128280	Oof, get in my belly.
2128280	2133120	Yeah, I'm gonna get in that belly.
2133120	2134320	Kid, don't do it.
2134320	2135520	What are you talking about?
2135520	2136360	I'm gonna get in.
2136360	2137200	It's my creep now.
2137200	2138040	It is really.
2138040	2141080	My dads highly advise you against getting in that belly.
2141080	2144640	Okay, so I rolled a 35.
2144640	2146960	My power is a 60.
2147860	2150320	But you needed me to roll a 20 or below.
2150320	2151160	I did.
2151160	2153000	Oh, man.
2153000	2156080	So I just start digging in that belly button
2157960	2162480	to make a little spot, a little basement nest,
2162480	2164480	if you will, for a rat curl.
2164480	2166040	I can't lose another daughter.
2166040	2167840	We've got a basement nest for you here.
2168520	2169360	Basement creep now.
2169360	2172120	Remember how repulsed you were by this person earlier.
2172120	2175240	So we are going to go into combat order here,
2175240	2177700	which is in order of dexterity.
2177700	2179640	So call out your dexterity, please.
2179640	2180480	70.
2180480	2181320	50.
2181320	2182140	50.
2182140	2182980	65.
2182980	2185400	Okay, so it's gonna start with Meat Hook,
2185400	2188160	go to Vincenty, and then because we're already
2188160	2190280	going that way, we'll go Shelly and then Jimmy.
2190280	2193040	And with that, Meat Hook,
2194000	2195760	you are fighting tooth and nail
2195760	2199920	to get inside Rowan Fitzpatrick.
2199920	2201520	Hell yes, I am.
2201520	2204080	This is the answer I've been waiting for all my life.
2204080	2206200	Who would have ever thought Rowan Fitzpatrick
2206200	2207280	would hold it?
2207280	2210680	But now I need to know what's in there.
2211920	2214240	And I just try and rip it open.
2214240	2218680	Yeah, and because you did the syringe, there's no contest.
2218680	2220480	So if you succeed, you succeed.
2220480	2224760	I rolled a 77 and I needed a 50, so that's a crit fail.
2224760	2225760	Oh, shit.
2226880	2229040	So is that, that might be good for us.
2229040	2229860	I don't know.
2231360	2233120	That depends on your goal.
2233120	2235220	It definitely depends on your goal.
2235220	2239400	With a critical failure, as you are desperately
2239400	2244400	trying to crawl into the stomach area of Rowan Fitzpatrick,
2244680	2248000	you slip and one of, your hand reaches out
2248000	2250840	and just goes directly soft through,
2250840	2253960	like you're putting your hand into a bowl of jello,
2253960	2257600	just like into the middle of Rowan Fitzpatrick.
2257600	2261000	And you hold on, and I need you to roll a grip
2261000	2265780	as you hold on to this weird kind of like bouncy,
2265780	2268920	synthetic feeling substance on the other side.
2268920	2271240	Zach is in grip to me in grip.
2271240	2273120	88 would be a crit fail.
2273120	2277880	Holy shit, wow.
2279000	2281640	All right, okay.
2281640	2283600	So two crit fails in a row.
2285880	2287040	No.
2287040	2288760	Oh, that means you get slimed.
2291760	2293080	Click the button.
2293080	2294040	It's not working.
2296760	2301760	So I need you to, well, I was gonna have you roll a D8
2302640	2307080	and add one for your grip loss, but when you crit fail,
2307080	2309360	you just take the maximum.
2309360	2310560	So that's nine.
2310560	2311480	Okay.
2311480	2314280	So you lose nine grip in one fell swoop,
2314280	2318280	which means that you are on a temporary loss
2318280	2320120	of yourself from reality.
2320120	2322320	We weren't there already?
2322320	2323160	Okay.
2325200	2327840	I just start humming Mamma Mia.
2327920	2330920	And is it because you have three dads now?
2330920	2331760	Yeah, exactly.
2331760	2332680	Yes, exactly.
2336680	2337520	Genius.
2339320	2342920	You feel a hand reach out and grab your wrist.
2342920	2343760	Holy shit.
2344760	2347800	Oh, my friend, you found me.
2347800	2349640	Brandon, I'm coming.
2349640	2350480	I'm coming.
2350480	2351320	I'm coming.
2351320	2352160	I'm coming.
2352160	2353000	I'm coming.
2353000	2353840	I'm coming.
2353840	2354680	I'm coming.
2354680	2355520	I'm coming.
2355520	2356360	I'm coming.
2356520	2358440	Brandon, I'm coming.
2359920	2362920	And now it is the turn of Vincenty Bory.
2362920	2367920	You've got Meat Hook up to one elbow in Rowan Fitzpatrick,
2368440	2370200	a normal role-playing sentence.
2372920	2376080	Vincenty's thinking when Hargrave died,
2376080	2379280	his portal belly went away.
2379280	2381200	She's how far in?
2381200	2382040	Just an arm?
2382040	2383080	Elbow, yep, single elbow.
2383080	2385480	Meat Hook, I'm so fucking sorry.
2385480	2387520	And I pull my revolver out
2387520	2391120	and I want to shoot Rowan in the face.
2391120	2392120	You have good firearms?
2392120	2393320	I got good firearms.
2395040	2395880	Okay.
2395880	2396720	What?
2396720	2397560	Strong choice.
2397560	2399560	Go ahead and roll firearms.
2402560	2405080	I do not pass my firearms.
2405080	2406640	85 on a 50.
2406640	2408840	You didn't have good firearms.
2408840	2410480	50's like I went to college
2410480	2413040	and got a doctorate in firearms.
2413040	2413880	No.
2416960	2417800	According to the rules.
2417800	2419000	I think according to the rule book,
2419000	2422600	a 50 would be above a college degree in something.
2422600	2423680	It's firearms.
2423680	2426360	I forgot to load my fucking revolver
2427720	2431560	in this particular chamber.
2431560	2434400	That's an out that doesn't kill Meat Hook.
2434400	2435400	And your turn's over.
2435400	2437360	And we move on to Shelly Seamblithe.
2437360	2440200	Shelly sees that Meat Hook is going in
2440200	2442240	so he wants to grab a leg.
2442280	2443720	He's pulling back the other way.
2443720	2444560	Tug of war.
2444560	2445400	Yep, tug of war time.
2445400	2447080	That's a way more logical move.
2449280	2450680	As you roll strength.
2450680	2453120	My basement creep, you're coming with us.
2454000	2455000	I rolled an eight.
2455000	2458280	Oh, that is good if it wasn't in a contest.
2458280	2459840	Yep, hold on.
2460880	2461760	Yeah, I did that math right.
2461760	2464480	Okay, I've got an 80 firearms and an 85 strength.
2464480	2465720	So I'm going to join Shelly.
2465720	2467440	I was going to say, I just passed with a 24.
2467440	2470800	So you can add your success onto the eight
2470800	2472960	to try to beat a 24.
2472960	2473960	It's a 96.
2473960	2475000	Oh no.
2475000	2477640	Doesn't an eight beat a 24?
2477640	2478480	It's got to be.
2478480	2479480	Not in a contest.
2479480	2480480	Yeah, if it's a contest,
2480480	2483760	you have to roll higher under the score.
2483760	2485160	The worst critical thing.
2485160	2486440	Higher under?
2486440	2488120	Your rules are nutty.
2488120	2488960	It's blackjack rules.
2488960	2490240	That's what Thomas keeps saying.
2490240	2492120	Yeah, I don't like them either.
2492120	2494680	But they're not our rules.
2494680	2496200	Because you're telling the dice to roll low.
2496200	2497840	You know, you can't tell the dice two things.
2497840	2498680	I know, exactly.
2498680	2500760	You got to tell the dice to roll as high as possible
2501600	2502440	while still being a success.
2502440	2506080	But it makes sense because if you have a higher level skill,
2506080	2509760	you can roll a higher number and still win.
2509760	2511320	Yeah, but it feels weird.
2512920	2513760	You're not wrong.
2513760	2516880	I've been on Zach's side this whole time.
2516880	2519040	But holy shit, that's not good.
2519040	2521760	So yeah, Thomas did the crit-est of crit fails
2521760	2522600	in our own rules.
2522600	2524040	Yeah, I didn't roll a 69.
2524040	2527560	I rolled a 96 trying to pull you out with.
2527560	2528760	Not nice.
2528760	2530120	That's like two angry people
2530120	2531640	that don't even want to look at each other.
2531640	2533920	Yeah, they're not pleasuring each other orally.
2533920	2536720	They're farting on each other with their backs turned.
2537640	2539680	Yeah, they're sleeping in fetal positions
2539680	2540920	in opposite directions.
2540920	2541940	One's upside down.
2543600	2545640	Angry in it, opposite end of the bed.
2547240	2548720	Meat Hook is gonna-
2548720	2549680	I'm gonna turn my back to you.
2549680	2554680	Grab onto this hand that she found inside the belly.
2554920	2557040	I kind of want to try and pull the hand out,
2557080	2561120	but I'm wondering if the need to go inside the belly
2561120	2562480	has changed at all.
2562480	2565680	Or if my crit fail means I'm just jumping on it.
2565680	2568080	I love the pulling at the hand.
2568080	2569200	Yeah, that's fun.
2569200	2570640	Hold on, what's in here?
2570640	2573680	What grip did you have and what was your breaking point?
2573680	2574520	Oh.
2574520	2575340	I'm not at the breaking point yet.
2575340	2577280	That's right, but you rolled over five.
2577280	2579120	So we're gonna actually go-
2579120	2581360	I'm sorry, I completely missed that.
2581360	2582200	Basically at this point what we do-
2582200	2583840	I'll be the DM for a minute.
2583840	2584880	Thank you.
2584880	2587560	At this point, we roll a D6
2587560	2592480	and we put in order fight, flight, or freeze.
2592480	2595240	And so if you think that Meat Hook
2595240	2597240	would be most likely to fight,
2597240	2601400	you put that at the top and that would be four, five, and six.
2601400	2603840	You text flight to fight to four, five, six.
2603840	2605080	Four, two, oh, six, nine, six, nine.
2605080	2606560	And if you think it's second-
2606560	2608200	Wait, no, it only gets two numbers.
2608200	2609040	Five and six.
2609040	2611360	And then the second most likely that you think
2611360	2614280	if you roll a two or a three,
2614720	2615560	then you do that one.
2615560	2617480	And then the last one that you think is the least likely
2617480	2618320	is just a one.
2618320	2621720	You mean given my insanity what's most and least likely?
2621720	2622560	That is correct.
2622560	2625000	Okay, well flight means crawling in this belly.
2625000	2626720	So that's the most likely.
2626720	2627560	Okay.
2627560	2630920	Fight is probably her natural inclination.
2630920	2632000	So that's next.
2632000	2634640	And then freeze, yeah, that's the least likely.
2634640	2636520	Okay, that's perfect.
2636520	2638040	Oh no. It's a five.
2638040	2639840	Five is flight.
2639840	2641280	We jump on it.
2641280	2644360	I take the hand and I let the hand pull me
2644360	2646520	as I just relax my body.
2648400	2649240	Yeah.
2649240	2652840	You all see Meat Hook fully engulfed
2652840	2655880	by the midriff of Rowan Fitzpatrick.
2655880	2657520	I need you all to roll grip.
2657520	2658760	Completely inside?
2658760	2662680	As she disappears from view entirely.
2662680	2665080	You see a steel-tipped boot
2665080	2670080	with a lot of extra studs and spikes stuck out of it.
2670400	2673200	Kind of get caught on the edge of the skull buckle
2673200	2674560	and then before going in.
2676280	2681160	I am not okay with seeing our new adoptive child
2681160	2683200	sucked up into that man's belly.
2683200	2684600	This is fish face all over again.
2684600	2685440	Did I mention I'm 27?
2685440	2686400	It's okay though.
2687600	2688440	I failed.
2689720	2690960	How old were you when your parents
2690960	2693760	dropped you off at the place?
2693760	2694800	Seven.
2694800	2695640	Oh, okay.
2695640	2696880	20 years in the hole.
2696880	2699120	So that's where I'm stuck mentally, you know?
2700120	2702960	So then fish face is still very problematic.
2702960	2703800	Oh yeah.
2703800	2704640	Oh yeah.
2704640	2706000	Well, no one ever debated that.
2708800	2710280	Joe, how did Shelly St. Blythe do that?
2710280	2711360	I passed.
2711360	2713440	Okay, so the single pass here on the grip.
2713440	2717440	You only lose one with the disappearance of Meat Hook.
2717440	2721920	The other two of you, I need you to roll a D6 and add one.
2721920	2724720	So when, fuck.
2724720	2727200	That's an eight for me.
2727200	2728840	Puts me past, well past my breaking point.
2728840	2730960	How could it be A is D6 plus one?
2730960	2731960	You said plus two, I thought.
2731960	2733000	Oh, sure.
2733000	2734080	He did not.
2734080	2737160	Oh, well a seven still puts me past my breaking point.
2737160	2739360	And a temporary grip loss.
2739360	2740680	Teacher, didn't we have a quiz?
2740680	2742560	No, I never fucking said we had a quiz.
2743960	2746440	When Corrigan failed his, Extreme failed
2746440	2748980	his strength check, I think he fell backwards
2748980	2749820	and it knocked me off.
2749820	2752640	I was gonna say, yeah, we didn't ever resolve that.
2752640	2754680	Cause I was still holding on to her leg,
2754680	2756880	but we'll say that I am not now.
2756880	2758120	No, you definitely fell back.
2758600	2760760	Along with the critical failure there.
2760760	2763520	I lost four grip, but I'm still well above
2763520	2764360	my breaking point.
2764360	2766020	Okay, and with four, you don't need to fight
2766020	2768460	flight or freeze, however.
2768460	2771340	I'm going fight, fight, freeze.
2771340	2772680	You said D6 plus one?
2772680	2773500	Yes, I did.
2773500	2774340	So I lost five.
2774340	2775860	And you're gonna do the same.
2775860	2776700	Freeze.
2776700	2777520	Freeze.
2777520	2781240	Fincenzi Bori freezes in his tracks, unable to move.
2781240	2782440	Lost in thought.
2782440	2785640	Jimmy Corrigan fights, he fucking thrusts
2785640	2788640	both arms into the belly of Rowan.
2788640	2793100	And as you do so, I need you to roll a D4 minus one
2793100	2793940	for damage.
2795680	2796800	That made a cool noise.
2796800	2797640	Two.
2797640	2799140	Two minus one?
2799140	2800120	Two minus one is one?
2800120	2800960	No, no, no.
2802720	2805080	And so with a two hit point loss,
2805080	2808200	you just punch with both fists into the stomach.
2808200	2810360	The abs you feel just like, oh,
2810360	2813680	you get a slight response out of Rowan for the first time.
2813680	2818080	And then it's just, and then just continues
2818080	2820120	to just dead eyes look at the ground.
2820120	2821180	Where's that ear fungus?
2821180	2823220	Give me that fucking ear fungus.
2823220	2825800	Is the bag that had the fungus lying anywhere?
2825800	2828240	That would be on the ground.
2828240	2830040	I'll use my luck to have dropped it.
2830040	2831880	Yeah, no, I think you could have dropped it.
2831880	2833160	I like that, I like that.
2833160	2834560	We'll let it ride.
2834560	2836480	So you've dropped it on the ground there,
2836480	2841200	but I actually at this point need a roll.
2841200	2844800	I need a con roll from Meat Hook.
2844800	2845640	Oh.
2848160	2850840	Oh, pass, 49 under 50.
2850840	2854120	What wonders is she going to see in there?
2854120	2857460	You're not sure about anything that's been happening
2857460	2860720	so far, Jimmy Corrigan, but you do know that
2860720	2864400	when you punch the stomach of Rowan Fitzpatrick,
2864400	2869400	they explode like in half.
2869480	2871920	Exactly where you punch, just like right at the midriff,
2871920	2874760	exactly where Meat Hook just went in.
2874760	2878400	They just, something like as if the building
2878400	2881800	was being dropped, but all the detonation spots
2881800	2883800	were like halfway through.
2883800	2886440	It just boom, and then the top half just kind of falls
2886440	2890240	a little bit, slump, slop on slop, human inside
2890240	2891560	on human inside.
2893200	2895660	And the top half falls, and then the knees fall,
2895660	2898680	just like when you shot people in the dick in GoldenEye.
2898680	2900320	Do I need to roll a grip for that?
2900320	2901160	Yeah.
2902200	2903520	Uh, that's a fail.
2903520	2906800	I need grip checks from the other two of you as well.
2906800	2908160	Jesus.
2908160	2909220	I pass.
2909220	2911520	One grip loss with a pass.
2911520	2915120	I'm going to death of a thousand cuts, lose my mind.
2915120	2917720	Again, 1d4 plus one.
2917720	2919320	I crit failed.
2919320	2920720	That's five again.
2920720	2921560	Awesome.
2922860	2924280	I also, five.
2925640	2926480	Jesus.
2929680	2931840	Absolutely meltdown.
2931840	2934320	So what Jimmy Corrigan does is-
2934320	2936360	I hit a breaking point again.
2936360	2938960	He grabs the syringe of ketamine,
2938960	2941760	and he's going to try to inject it into the nearest person.
2941760	2944800	Okay, let's roll and see who the nearest person is.
2944800	2948360	It is just three other people standing here now.
2948360	2952960	It is Vincenzi Bori, Shelly St. Blythe, and-
2952960	2953800	Brandy.
2953800	2954620	Brandy.
2954620	2955600	Oh, Brandy's still here?
2956600	2957840	What the fuck?
2958880	2959720	Oh my God.
2960880	2962600	I thought we were going to have to kill one of the dads
2962600	2964840	to save the child, but unfortunately I-
2964840	2967000	She runs off into the woods.
2967000	2969440	I athletics, I run after her.
2969440	2972080	As you tackle her into the ground
2972080	2973440	and you're doing what now?
2973440	2975200	Injecting that ketamine.
2975200	2976020	Yep.
2976020	2979080	You do so, and she like almost immediately
2979080	2981480	just like falls unconscious.
2981480	2982320	It's okay.
2982320	2984880	Where you're going is probably a better place.
2984880	2985760	We're not going to punch you.
2985760	2987020	We're not going to make you explode,
2987020	2988520	but we got to get our daughter back.
2988520	2991240	And well, you know, sorry.
2991240	2995460	And he walks back to the ear fungus and eats a little bit.
2995460	2996300	Wait.
2996300	2997120	Well, before he does that, he-
2997120	2997960	Too late.
2997960	2998800	Oh my God.
2998800	2999620	He said it.
2999620	3000460	He just fucking said it.
3000460	3001280	He said it.
3001280	3002120	Well, wait a minute.
3002120	3004920	I mean, one of us has to eat some to get in there, right?
3004920	3005760	We can't-
3005760	3006580	No.
3006580	3007420	You think we can feed it to her?
3007420	3008780	If it goes in her mouth.
3008780	3010640	Have we seen anybody open a portal?
3010640	3011480	Oh, we did.
3011480	3012320	That's what this whole thing is.
3012320	3013400	That's what just happened.
3013400	3014740	Well, I'm insane.
3015640	3016800	I feel like once you say a thing,
3016800	3018360	the thing can't be unsaid.
3019440	3020280	He walks away from her.
3020280	3025080	He kind of eats her and then eats the whole thing himself.
3025080	3026640	I thought that's how it worked.
3026640	3029720	I mean, that is what Dr. Brock Hargrave did.
3029720	3031200	Exactly.
3031200	3033280	So if your goal is to open yourself up,
3033280	3035440	perhaps that would be the way of doing it.
3036880	3037720	Yeah.
3037720	3039440	He eats it and he says,
3039440	3041620	save our baby girl.
3041620	3042880	And he looks at you too.
3044240	3045720	That doesn't make sense, does it?
3045720	3048320	Should we just rerecord me feeding it to her?
3048320	3049280	That's why it's funny.
3049280	3050400	I think it makes sense
3050400	3052640	because you don't have all your wits about you.
3052640	3054680	Yeah, I think it absolutely makes sense
3054680	3056400	that you're walking back to them
3056400	3058360	as you put it in your mouth.
3059320	3061840	Vincenty also does not have his wits about him.
3061840	3062660	With that-
3062660	3065720	I give you the ketamine, I take the earwax.
3065720	3067640	And I need a power roll at a negative 40
3067640	3069480	from Vincenty Bory.
3069480	3072060	I've got a pretty good chance here.
3072060	3073260	A 20 on a five.
3077740	3079620	It's like a primal urge.
3079620	3082240	It's like a hunger deep within you.
3082240	3086500	You feel just like completely drawn without hesitation.
3086500	3089580	Vincenty gets in like the-
3089580	3090420	Let me be clear,
3090420	3092660	to crawl into the stomach of Jimmy Corrigan
3092660	3094260	is what you feel like doing.
3094260	3097000	Vincenty gets in position like you would
3097000	3099160	at the beginning of a track race.
3102620	3105220	And takes off sprinting
3105220	3109220	and is gonna try to just dive head first into the stomach.
3112820	3115260	Jimmy Corrigan, how are you responding to this?
3115260	3117660	I like make myself a bigger target
3117660	3120620	and I say, you go get our girl.
3120620	3122180	Holy shit.
3125060	3128180	Oh yeah, I need a con check from Jimmy Corrigan.
3128180	3129660	Like a really important one.
3133060	3134180	Pass.
3135300	3136860	That's good.
3136860	3138620	Vincenty takes off
3138620	3141200	and as his feet leave the ground
3141200	3143340	and his head is heading towards the stomach,
3143340	3145480	he just says, I'm not real anyway,
3145480	3147100	so it don't fucking matter.
3147100	3147940	I'm coming.
3149020	3151980	And through the torso of Jimmy Corrigan,
3151980	3154700	Vincenty Bory just disappears.
3154700	3159700	I'm pulling that out
3160700	3162660	and using it for all the previous ones.
3164580	3165420	You're welcome.
3166460	3170540	Jimmy Corrigan, you are completely gripless.
3170540	3171360	In Seattle.
3173100	3174260	Should I say Blythe?
3174260	3175340	We are at the Space Needle.
3175340	3176940	Go ahead and roll a grip for me.
3179260	3180420	Hey, I passed that one.
3180420	3183020	Okay, so you just lose one again.
3183100	3184820	It's all good here.
3184820	3186340	I'm just nodding enthusiastically.
3186340	3191180	I'm like, Shelley, we're gonna get our daughter back.
3198780	3200580	I need to know what the two of you
3200580	3202860	who have just left yourselves alone.
3202860	3206820	There is one dead body in a hole in the ground
3206820	3209360	that is like not covered up.
3209360	3214360	There is a exploded kid on the ground halved
3215960	3220500	and then there's an unconscious woman off to the side
3220500	3223360	down the path heading back to the parking lot
3223360	3226160	and the two of you are just looking at each other.
3226160	3227100	How does it feel?
3227100	3230440	I mean, a little jiggly, I guess.
3230440	3232520	I really thought stabbing her with ketamine
3232520	3234480	would do something else.
3234480	3235320	Oh, I could tell.
3235320	3237600	I thought maybe you got mixed up on who was who.
3237600	3239080	I got mixed up, I got mixed up.
3239680	3240960	I thought she was one of the dads.
3240960	3241880	I understand.
3241880	3243600	Luke and Joe, could you guys take off
3243600	3244640	your headphones real quick?
3244640	3245660	Yeah.
3245660	3250400	Hey, Thomas, Jimmy's never felt anything like that ever
3250400	3254600	and it was like the coolest, best feeling
3254600	3255900	that you've ever had.
3256920	3257800	Oh no.
3257800	3259200	I'm just saying.
3259200	3261540	Okay, yeah.
3261540	3262840	Should we bird him?
3262840	3264120	Yeah, they can be birded.
3264120	3264960	Love the bird.
3266040	3267700	Wait, unbird, I'm sorry.
3269800	3270640	D-bird.
3270640	3271480	D-bird, D-bird.
3271480	3272580	D-bird, D-bird, D-bird.
3272580	3276040	If I eat more, he will want to come into my belly.
3276040	3277880	Oh, you've lost enough grip now.
3277880	3280440	Yeah, you're pretty sure how this works now.
3280440	3283000	So basically when you eat the substance,
3283000	3286440	the person closest to you seemingly
3286440	3288260	wants to get in your belly.
3288260	3289320	Okay, okay, okay.
3289320	3291720	So yeah, bird, bird.
3291720	3293360	That's not the bird.
3293360	3296000	I'm doing it quickly and I have dice in my hands.
3296960	3299080	I wonder why he just went thumbs like that.
3301080	3302960	Shelley, how does it feel?
3302960	3305560	It feels fantastic to be a family.
3306860	3310840	And you notice he's starting to like nibble
3310840	3313040	a little bit more out of the plastic bag.
3313040	3315100	It's time that you joined us.
3316360	3319800	Joe, just looking at Zach like, help me.
3319800	3322400	I've never seen such a help me look ever.
3322400	3325520	I didn't know if my sanity loss makes me want to do this.
3325880	3326840	I think with the passing,
3326840	3330000	I'm going to let you keep your wits about you enough.
3330000	3332320	But I mean, obviously this is chipping away
3332320	3334480	your ability to sense reality.
3334480	3335660	Okay, I eat a little more.
3335660	3338000	No, I'm not hungry, sorry.
3338000	3340920	No, no, Shelley, you don't have to eat any.
3340920	3342520	But aren't you hungry for family?
3342520	3345300	I mean, I miss Meat Hook, of course.
3345300	3348240	And Chedi, I didn't know him terribly well,
3348240	3350040	but he seemed nice.
3350040	3353640	But no, I don't want to go inside of you to find them.
3353680	3355640	That's where our little basement troll is.
3355640	3358480	They haven't returned and I don't know if I will return.
3358480	3361040	I firmly placed my hands on his shoulders.
3361040	3362200	You want to get in there.
3362200	3365760	I don't want to get inside of you, Jimmy.
3366760	3369440	It's so cool in here, doctor.
3370800	3372360	My belly button like whistles.
3374680	3377480	But also you just hear that in your head.
3377480	3379080	She's calling for you, doc.
3379080	3380880	That's the real Bigfoot.
3380880	3383440	Basement creep, basement creep, is that you?
3383440	3384800	It's me.
3384800	3389280	They've got so many types of rocks in here.
3389280	3390400	Rocks.
3390400	3391240	There's a lot of rocks in here, doc.
3391240	3394800	Igneous, the, limestone.
3394800	3395800	Limestone.
3395800	3397480	I mean, it's your head telling you this,
3397480	3401080	so it's rattling off all the rocks that you love most.
3401080	3402520	Igneous, limestone.
3402520	3403360	The.
3406640	3409760	Stand back, cannon ball.
3409760	3414760	So, yeah.
3418520	3420520	Jimmy opens his arm wide again
3420520	3423280	and just like has a huge grin on his face.
3423280	3426040	And it's almost like he's reaching for like an embrace,
3426040	3429000	but he's just inviting you to jump in.
3429000	3431200	I get a running start and go in feet first.
3432120	3433360	Knees tucked to chest.
3437040	3439080	I don't have to roll for you.
3439240	3442240	You do have to roll a constitution.
3442240	3443520	Oh, I know that look.
3443520	3446440	That's the look of deciding whether or not he wants to lie.
3450280	3451880	It is.
3451880	3453880	It's just, I have a cool thing to do.
3453880	3455120	You better do it quick.
3456000	3457760	Would have failed, Gibby.
3457760	3462760	You, as Shelley St. Blythe dives feet first,
3469160	3471320	like he's going down a water slide
3471320	3475440	at fucking Splashylvania, two fanged plunge in there.
3475440	3477840	You look down at the ground
3477840	3482840	and see the split in half body of Rowan Fitzpatrick.
3483160	3485400	And you feel like,
3485400	3487600	hmm, what happened to Rowan
3487600	3489320	is gonna happen to you any second now.
3489320	3490200	You can feel it.
3490200	3492200	What do you do with your last thoughts?
