start	end	text
1958600	1959760	Didn't Maggie have one of those?
1959760	1960760	I don't know.
1960760	1961760	Just John Peters.
1961760	1963000	How do we reckon that that's a connection?
1963000	1966320	Oh, I was just giving you a connection between this room and Marvin Glass.
1966320	1967320	Yeah.
1967320	1970760	Well, we're operating under the assumption that this room was Old Me's room, right?
1970760	1971760	Isn't that what we...
1971760	1972760	That's what I'm thinking.
1972760	1974560	Or it'd be pretty weird if it wasn't.
1974560	1976640	So he was collecting stuff about Jim Cook.
1976640	1977760	No, he wasn't.
1977760	1978920	He's living in Jim Cook's house.
1978920	1979920	He's just living in his house.
1979920	1980920	You're right.
1980920	1983400	It's probably a letter Jim Cook wrote to him, maybe, if he's part of the survey.
1988600	1990720	Boy, what the fuck?
1990720	1992120	Seconded.
1992120	1998840	Keith walks out the Keith-shaped hole in the wall and says, come on, boys.
1998840	1999840	Let's go.
1999840	2000840	Let's go to Marvin's.
2000840	2001940	This hole was made for me.
2001940	2002940	Let's go to the glass.
2002940	2004200	Let's go to the glass.
2004200	2005420	Let's do our plan.
2005420	2007000	We have a lot of new information.
2007000	2011320	There's nothing else that tells me we shouldn't just do this.
2011320	2012320	Do what exactly?
2012320	2013460	Do we have a...
2013460	2014520	We're going to Chewbacca you.
2014520	2015920	We're going to Chewbacca you.
2015920	2016920	We're going to...
2016920	2017920	But then what?
2018240	2019720	Oh, then we're going to probably kill everybody.
2019720	2024880	Yeah, I think we're going to have to have a shootout.
2024880	2028080	So maybe before we go to...
2028080	2030320	Well, what are we armed with now?
2030320	2035020	I got my small, powerful gun, but I've just got my service pistol.
2035020	2037240	Can we hit up a gun store in the city?
2037240	2038240	Yeah, for sure.
2038240	2043480	When you guys go downstairs, you would see we had those items sitting out on the kitchen
2043480	2044480	counter.
2044540	2046960	Make sure that we got that all accounted for.
2046960	2050180	The leather holster was grabbed by Jon.
2050180	2052380	The ring was grabbed by Keith.
2052380	2056520	Which is around a shoestring on my neck.
2056520	2057520	Absolutely.
2057520	2058640	One pube still hanging on.
2058640	2065660	And there is a Ziploc bag containing the single tarot card of the devil with several bullet
2065660	2069300	holes in it and a taxidermied baby squirrel.
2069300	2073840	And as you guys are re-looking over all this, you would notice now that you've seen Clark's
2073840	2078840	parents when they were young on the TV, you would recognize that there is a picture of
2078840	2082360	them on the fridge with Jim Cook.
2082360	2087160	They are posing with silly hats and Jim Cook is begrudgingly smiling.
2087160	2089680	Does that mean anything to you, Clark?
2089680	2090680	What?
2090680	2091680	This picture.
2091680	2092680	Oh yeah.
2092680	2094160	I didn't know that they knew each other.
2094160	2096080	No, I'd never seen that picture before.
2096080	2102320	Do you think that maybe they had... that maybe your parents weren't just Wheel of Fortune
2102320	2103320	players?
2103320	2108200	Maybe, I don't know, maybe we may all be connected in this somehow.
2108200	2111240	I just, yeah, I just don't know.
2111240	2114560	Seeing that picture on there, I just was surprised that they knew each other.
2114560	2116640	I just kind of thought it was neat.
2116640	2121160	It helped me believe that I was on the good side when Maggie showed up.
2121160	2122160	That's for sure.
2122160	2126520	My parents, it was nice to see the parents smiling once again.
2126520	2129120	Clark, did you grab that VHS tape?
2129120	2130120	I did not.
2130120	2131120	Okay.
2131120	2132120	I finished it though, right?
2132120	2133120	I saw everything that was on it.
2133120	2134120	Yeah.
2134120	2135520	Was there anything in it?
2135520	2142220	There's nothing like in the episode or anything that sparked any imagination there, but other
2142220	2144640	than just, you know, seeing your parents.
2144640	2152560	But you would notice when you looked at the tape itself, it has been played so many times.
2152560	2156520	That just made me sad.
2156520	2158940	Right on.
2158940	2165300	Maybe even like lifetimes of playing over and over again.
2165300	2172960	If we pretend that this baby squirrel is for sure from Julie Maxwell, does that mean anything?
2172960	2177140	Does that change anything for anybody or mean anything for anybody, if we take it as fact?
2177140	2181460	When I saw attacks at everything, I thought of Julie Maxwell, but it didn't really ping
2181460	2182900	anything in my brain.
2182900	2186180	Have we had any indication that she was in the circle of knowledge?
2186180	2188700	Was she in the circle of knowledge?
2188700	2189700	I don't...
2189700	2190700	Well, here's another thing.
2190700	2191700	I don't think so.
2191700	2196460	Speaking about that baby squirrel bag, that devil card, the devil tarot card, there was
2196460	2201460	a file at Marvin Glass's plates labeled Satan.
2201460	2208620	And all that was in it was a picture of a woman with short curly hair, shoulder length
2208620	2214620	maybe, and a mouth that took up half her face with a look of unbridled pleasure on it.
2214620	2215620	Did you know her?
2215620	2216620	No.
2217300	2220620	But I remember she had a big mouth because that's one of my favorite Netflix original
2220620	2223540	series.
2223540	2231740	It really gets to the heart of the torrid storm that rages in a young person's heart
2231740	2234100	and mind as they go through adolescence.
2234100	2235780	It gets to the hard on of the matter.
2235780	2238300	Yeah, there's a lot of boner stuff too.
2238300	2243500	Surprisingly, Keith Vigna does not like that television show.
2243500	2244500	You don't like Vigna?
2244500	2245500	Not really.
2246500	2250420	Edit, edit, edit, edit, edit.
2250420	2255340	It's like the only good show about middle school ever.
2255340	2258260	So devil, Satan, shot, tarot card...
2258260	2261660	Hold on, that just pisses me off because it makes me feel like you had a really chill
2261660	2264540	and easy adolescence.
2264540	2266740	I don't want to talk on this right now.
2266740	2267740	I want to keep playing the game.
2267740	2268740	I do want to talk on this.
2268740	2269740	I don't.
2269740	2270740	We can talk about it later.
2270740	2271740	How was your 8th grade just like really nice?
2271740	2272740	I just want to play the game.
2272740	2273740	I want to play the game.
2273740	2274740	Fuck you.
2274980	2276980	Luke never went through an awkward phase.
2279980	2281980	Why are you funny?
2281980	2285580	I just want to focus on what we're doing right now.
2285580	2287780	I'm into it.
2287780	2289620	Devil card with bullet holes through it.
2289620	2290980	You saw a Satan file.
2290980	2293500	I mean, I don't know what that means.
2293500	2297660	Well, it's just the last time I saw something, you know, tangentially related to the devil.
2297660	2298660	So I thought I'd bring it up.
2298660	2299660	Gotcha.
2299660	2302540	Seems like maybe both sides of this are eyeing someone.
2302540	2303540	Hail Satan.
2303540	2304540	That they, yeah.
2305340	2306340	Can I inspect the card a little more?
2306340	2308580	Is there anything else I can glean from it that maybe I missed?
2308580	2315940	As you pull the card out of the bag, your fingers go over each ridge where the bullet
2315940	2322100	holes have struck through it and you feel the ridges and you look at the card and it
2322100	2327340	is a tarot card with bullet holes in it.
2327340	2331020	Got me again.
2331020	2332540	Those two things are on my person.
2332540	2336980	Oh, so back to my hypothetical, does, does Jim Cook owning a thing that Julie Maxwell
2336980	2339100	might have made change anything for anybody?
2339100	2340100	No.
2340100	2344380	I mean, nothing actually connect indicates that they knew each other, but maybe I can't
2344380	2345380	think of anything.
2345380	2346380	All right.
2346380	2348140	I pocket that bag with the contents inside.
2348140	2349140	Okay.
2349140	2350140	Boys.
2350140	2352100	I'm about to storm the gates.
2352100	2353700	You want to go?
2353700	2365460	I mean, we had a arm ourselves and, uh, I think we play it by ear once we get inside.
2365460	2371220	I mean, we, we got our, we got our, we got our, our idea of getting into the depths of
2371220	2377260	Marvin glasses compound, but once we get in there, Clark, you're probably not going to
2377260	2378260	be armed.
2378260	2382300	Cause I mean, unless, unless there's something that you can hide away, cause you're our,
2382300	2385740	you're going to be our, our, we drag them in there.
2385740	2387020	He can be loaded to the teeth.
2387020	2391800	I mean, the second we reveal our, our deception, he starts firing too.
2391800	2395440	So I think you should be as secretly armed as you can.
2395440	2399660	But if they disagree, I mean, it should be hidden, but it's not like we should send them
2399660	2400660	in lightly armed.
2400660	2402280	No, no, I don't think so either.
2402280	2406420	But at the end of the day, you, you may be unarmed.
2406420	2407660	You won't be unarmed Clark.
2407660	2408660	Don't worry.
2408660	2411980	I'm going to fucking, but that's what I'm saying.
2411980	2416020	That's what I'm, I'm just preparing for the worst is you get stripped of your arms.
2416020	2417460	We are armed up enough.
2417460	2420820	We throw you something, but we're going to have to fight our way out of the middle of
2420820	2424600	what I'm saying, man, is the second anybody comes at him to like search him.
2424600	2425640	That's when we start shooting.
2425640	2426940	I don't think so.
2426940	2429660	I think we get all the way to Martin glass until we start shooting.
2429660	2430660	Yeah.
2430660	2432820	If it's, if they frisk us at the front door, I don't think we're not going to start shooting
2432820	2433820	through the front door.
2433820	2436540	We're going to wait till we get to our pass a speech check or something.
2436540	2439220	Again, we can come to it when we come to it.
2439220	2440220	Okay.
2440260	2442020	Preparing you preparing for the worst.
2442020	2443020	That's all I'm saying.
2443020	2444020	I think you worry too much.
2444020	2445020	I'll put a, the world's going to hell.
2445020	2448740	I'll put a, man, John actually kind of a group of Keith on this one.
2448740	2451940	If they frisk us and I've got guns on me, if they're going to ask why you didn't take
2451940	2453860	them, we just kill those guys at the door.
2453860	2455140	I don't like, no.
2455140	2457340	And then we start a shootout and we don't win it.
2457340	2459100	I think we need to get all the way.
2459100	2462580	I think we get all the way to Martin glass before we do anything.
2462580	2467540	We throw a couple of guns to him at the end of the day because they frisk him.
2467580	2473220	They look at us and they, I mean, they trust us enough, but not more than they trust anybody
2473220	2474340	else that works there.
2474340	2477280	So I'm thinking he goes in unarmed.
2477280	2479200	We go in real armed.
2479200	2483460	If they ask us why we got arms on us, then we say, cause we got this guy.
2483460	2485880	He's he's not armed, but he's dangerous.
2485880	2489780	The other members of the glass family or his henchmen or whatever, does everybody know
2489780	2494020	that you're John Lee Pettymore in Kevin's body or that no one knows that.
2494020	2498980	So you, it seemed when we were up in our cages, had a kind of the run of the thing.
2498980	2499980	Exactly.
2499980	2500980	You're like captain to him.
2500980	2501980	Yeah.
2501980	2504700	I'm way higher up than new Charles.
2504700	2506180	I think they're going to trust me.
2506180	2509740	And the only exception is if Rosemary has come back and she thinks we're working against
2509740	2513620	them now, which that might make it hard to get in in the first place.
2513620	2517120	But I think we can bullshit our way past anybody trying to frisk you.
2517120	2518120	You can throw it.
2518120	2519120	Yeah.
2519120	2520120	You could throw your perceived weight around.
2520120	2521120	Exactly.
2521220	2525160	If they, you know, if they find the guns on you, we just say, we're getting you here in
2525160	2529060	a hurry and thanks for finding them and taking them off of them and we'll collect them and
2529060	2530060	move on.
2530060	2531060	I agree.
2531060	2532060	Okay.
2532060	2533060	I'm good with that.
2533060	2534060	Let's go buy some guns.
2534060	2535060	Let's head over to the glass compound.
2535060	2536060	What's that?
2536060	2537060	The gun store first.
2537060	2538060	The gun store.
2538060	2539060	The gun store, I mean.
2539060	2540060	And then the glass compound.
2540060	2550260	Welcome to large Eddie's gun emporium.
2550400	2551720	What's the largest gun you got?
2551720	2552720	Large Eddie.
2552720	2553720	Oh, this one right here.
2553720	2557040	It's the, it's the cutter in half.
2557040	2558040	Cutter in half?
2558040	2560840	Barely newer in half.
2560840	2562840	I step up to the counter.
2562840	2568960	I've got my only gun on me is my large and powerful gun, but I'd like to have like a,
2568960	2573920	like an assault rifle on me, like military fully auto assault rifle.
2573920	2576000	I want to purchase one of those.
2576000	2577000	Okay.
2577000	2578800	Do you have a money?
2578800	2579800	I.
2580340	2583220	I've got a, I've got a Marvin glass company card.
2583220	2584220	Yeah.
2584220	2585220	Well, we're okay.
2585220	2591060	I've got the credit card in my wallet as a, as John Lee Pettymore says that the guy, his
2591060	2596420	ears kind of perk up and he's like, Oh, uh, actually if you guys want to come on back
2596420	2599420	here and he, uh, kicks the back door open.
2599420	2600420	Thank you.
2600420	2601420	Large Eddie.
2601420	2607940	You guys walk into the back room and it is right into his trap.
2607940	2613040	It's literally, it's just a trap door.
2613040	2619460	Next week on pretending to be people, it's just us falling for 30 minutes, spy kids.
2619460	2621160	They're going to talk about what to do next.
2621160	2629080	Uh, as they're falling, you guys walk back into a room that is a plethora of a madman's
2629080	2630080	dreams.
2630080	2635080	What kind of guns do does Keith, does Keith see that he, that he likes?
2635080	2639820	I don't know anything about guns, but it's all the cool ones.
2639820	2642480	You get big ones and small ones, red ones and blue ones.
2642480	2646820	There's some with cool sights on them and others have silencers and there's some big
2646820	2647820	ones.
2647820	2648820	There's some shotguns.
2648820	2656300	So Keith, Keith eyes, a large submachine gun and it's kind of glowing and I stepped up
2656300	2657900	to that one and I touch it.
2657900	2662340	It's kind of like cold to the touch and I asked big Eddie, what's this one?
2662340	2663580	Oh, uh, yeah, sorry.
2663580	2668480	And he flips a switch and turns off the light that's right behind it.
2668480	2671160	And he's like, oh, it's just, that's just a real big gun.
2671160	2673080	That's a nice cold gun.
2673080	2674760	Cold fusion gun.
2674760	2677040	It works in cold weather.
2677040	2680100	Is it, is it a fusion?
2680100	2681100	Is it a fusion?
2681100	2682100	Good.
2682100	2683100	No, it just means it works good in cold.
2683100	2686540	It's the cold fusion brand firearm.
2686540	2688040	You never heard of cold fusion?
2688040	2691640	The most murderous pieces this side of the Mississippi.
2691640	2693120	Capital C, capital F.
2693120	2698540	I pick it up and it's about a, it's like a two ARs combined into each other.
2698540	2699540	Fully out.
2699540	2704660	Oh, I pick it up, throw it on his card and I sling it across my back because it's already
2704660	2707380	got a leather strap on it.
2707380	2708380	Ooh, that's nice.
2708380	2710900	I want to grab just a few pistols.
2710900	2711900	You grab a few pistols.
2711900	2715620	You got him tucked into the waistband and maybe one in the boot, one in the butt, one
2715620	2716620	in the boot.
2717120	2723880	I want to grab a powerful pistol with a, with a large magazine and a semi-automatic shotgun.
2723880	2729600	You grab the two of those large Eddie bows in reverence and you all leave.
2729600	2734600	Before we leave your gun emporium, do you have any, any smoke grenades, regular grenades,
2734600	2735600	flash bangs?
2735600	2736600	Yeah.
2736600	2740200	I'd like two of each for all my friends and me.
2740200	2744440	Two of each for all your friends, smoke, flash, and bang.
2744440	2746440	What are the?
2746440	2755820	Smoke, flash, bang, and regular fragmentation, original, original recipe.
2755820	2756820	Original flavor.
2756820	2757820	Yeah.
2757820	2758820	All right.
2758820	2764140	How are you guys approaching this concept to get into the glass?
2764140	2769540	That is, I think we go right into the front wherever.
2769540	2770540	Yeah.
2770540	2775820	So I know pretty well how to get us through there if we go in through the den of sin through
2775820	2778480	the dirty dog room and uh, the street access.
2778480	2779480	Okay.
2779480	2784160	So I, I think I can sneak us pretty deep into this place if we, uh, so we wouldn't even
2784160	2786640	have to like meet some folks at the front door.
2786640	2787680	I like that idea.
2787680	2793180	And then we can walk in there and as soon as we do, as soon as we meet any kind of resistance,
2793180	2796820	we just say, Hey, we're taking this man personally to see Marvin Glass.
2796820	2801920	He murdered, uh, not to be the broken record here, but then what say we get all the way
2801920	2803320	straight to Marvin.
2803320	2806240	We shoot our way out.
2806240	2808300	We kind of want to talk them a little bit, don't we?
2808300	2811980	I mean, yeah, we just got to prove that we can kill the people protecting him.
2811980	2819020	So we might have to do that, but I honestly, there's like a, there's probably a 66% chance
2819020	2823180	that this ends in our glorious deaths.
2823180	2825860	I'll take the 34.
2825860	2828860	You think it's that high that we, well, I think here's the deal.
2828860	2832300	We, we have a shoe that we don't kill Marvin Glass.
2832300	2834280	We shoot everybody around him.
2834280	2838120	If we got to shoot him, we injure him, but we talked to him.
2838120	2839120	Maybe he's valuable.
2839120	2840120	Maybe he's not.
2840120	2841120	We kill him.
2841120	2844760	We shoot our way out or sneak our way out and then we head straight to contention.
2844760	2845760	It's what I think.
2845760	2846760	Try to find Drew.
2846760	2851960	You guys are discussing this as you drive into the heart of the city where John Lee
2851960	2859000	Pettymore knows the alleyway in order to get in to the den of sin and the three of you
2859000	2865600	strapped up exactly how you want to be prepared for what you're diving into.
2865600	2871700	You go and step on this large grate on the ground in this alleyway.
2871700	2877300	John Lee Pettymore pulls the dirty dog grooming key fob out of his hand and lifts it up.
2877300	2882100	And with that, the three of you do fall through a trap door and begin falling.
