start	end	text
1818100	1820220	the strength that this man might possess?
1820220	1822260	Oh no, they know he's dangerous.
1822260	1823900	In fact, the three agents downstairs
1823900	1826740	were part of who apprehended him.
1827140	1830420	It was basically a roadblock in Georgia
1830420	1831540	when we finally stopped him.
1831540	1832780	He had stolen a car.
1832780	1834860	We managed to spike strip the car down,
1834860	1836500	got him out of the car.
1836500	1840140	Several FBI agents plus a state trooper shot at him.
1840140	1841780	That's when they finally got him.
1841780	1844460	But before they even got those four bullets into him,
1844460	1848500	he got to a trooper, grabbed his shotgun
1848500	1851660	and was able to basically bend it in half.
1851660	1853820	So these guys have seen his strength.
1853820	1856700	Bugs Bunny, Elmer Fudd, it is his shotgun.
1856700	1857620	That's what you're telling me?
1857620	1858460	Yeah.
1858460	1860060	They know if he gets out of his restraints,
1860060	1861100	they're in trouble.
1861100	1861940	Well, we can see-
1861940	1863100	Dad orders.
1863100	1864260	Well, sorry.
1864260	1865100	It was a little delay.
1865100	1865940	No, I just missed it.
1868020	1869780	Could you both sit down for a second?
1869780	1870620	Yeah, sorry.
1870620	1871460	You're getting very hyped.
1871460	1874780	I can't stop fiddling with this cables.
1874780	1876900	How many heads did he pop off?
1876900	1878780	It all started with his dad actually.
1880020	1883100	He went missing, gone from home for about two days.
1883100	1884660	This was eight days ago.
1884660	1887900	Boy went missing, showed back up two days later,
1887900	1889500	no clue where he was.
1889500	1891260	He was in a lot of pain.
1891260	1892580	Parents put him to bed.
1892580	1895820	Couple hours later, his dad heard his crying,
1895820	1898900	went to check on him, touched him on the shoulder,
1898900	1900980	asked him if he was okay.
1900980	1904180	Boy turns around, punches him right through the chest,
1905140	1907540	blows a hole about a foot wide
1907540	1911140	right through the center of his chest, dies instantly.
1912140	1914980	Kid hops up, runs out of the house.
1914980	1916820	That's when the crime spree started.
1916820	1918820	How old is the suspect?
1918820	1919660	18.
1919660	1920500	What's his name?
1920500	1923540	His name's Billy Ray Spivey.
1923540	1925340	Just graduated from high school.
1925340	1928900	Recently applied for a job at the local Saturn Auto plant
1928900	1931580	about an hour south of his town.
1931580	1933740	Child of Rich and Angel Spivey.
1933740	1936780	Has anybody tested him for drugs?
1936780	1937620	PZP?
1937620	1938460	We're running tests.
1938460	1940900	Who's gonna have access to those blood results?
1941500	1942340	Just me to start.
1942340	1944020	Let's probably keep it that way for a minute.
1944020	1944860	Yeah.
1944860	1948060	To answer your other question, no drugs.
1948060	1949460	No drugs in his system.
1949460	1951020	Outside of the stuff he'd been stealing.
1951020	1954340	He'd been stealing pain meds at a lot of these pharmacies.
1954340	1956300	Was he taking them or trying to sell them?
1956300	1957780	Taking them.
1957780	1958740	A lot of them.
1958740	1961260	Did he have a previous criminal record?
1961260	1962220	No record at all.
1963140	1964660	No record at all.
1964660	1966140	That's why it doesn't make much sense.
1966140	1970300	Town he's from, Groversville, small town, 1200 people.
1970300	1972020	Itty bitty tiny town.
1972020	1973460	Not much crime there.
1973460	1976020	Even this whole drug angle's gonna look kinda weak there.
1976020	1978220	But it's what we gotta go with a lot better
1978220	1980820	than people running around with superhuman strength
1980820	1982400	punching people's heads off.
1982400	1983700	Generally the public doesn't like that.
1983700	1986380	Well before I started working with my new partner,
1986380	1989520	I did a little public relations.
1989520	1993220	We've got folks pretty well terrified of methamphetamine.
1993220	1996980	I think we can say this is some kinda strange super myth
1996980	1998660	my partner and I are investigating.
1998660	2001780	Especially if the blood results stay between
2001780	2003340	the three of us.
2003340	2004860	Well, and these two.
2004860	2006580	No, we're running all sorts of tests.
2006580	2009500	I'll show you a bit more when we get down there.
2009500	2011180	How do you have him restrained?
2011180	2015760	He is in a chair with dozens of sets of handcuffs,
2015760	2017480	various chains.
2017480	2019060	He looks basically like a mummy
2019060	2021660	wrapped into that chair with metal.
2021660	2024340	And he's heavily sedated right now.
2024340	2026060	That boy wakes up fully.
2026060	2028020	He's even gonna break through all those cuffs.
2028060	2030300	Well we better get to him quick then.
2030300	2031740	You wanna check him out?
2031740	2032940	Let's go look at him.
2032940	2034280	Y'all bust out of the conference room.
2034280	2035820	He takes you to an elevator.
2035820	2038180	You're on like the second or third floor now.
2038180	2041440	You go down, ground floor, basement,
2041440	2043860	and then the sub-basement of this building.
2043860	2046540	That's like the secure, secure part of the building.
2046540	2047940	That's where 15 years from now,
2047940	2049140	where all the servers will be
2049140	2051540	when they actually have real computers and stuff.
2051540	2053700	Right now that's presumably where they keep all the weapons
2053700	2057820	and the terrible superhuman strength murderers.
2058780	2060220	It's a good combo.
2060220	2062940	He leads you into a room though, heavy steel door.
2062940	2065420	You walk inside and it's exactly what he described,
2065420	2068780	which is the chair, guy bolted down into it,
2068780	2070940	and then three guys with assault rifles
2070940	2072380	pointed directly at him.
2072380	2075620	They're body armored up, a SWAT team basically,
2075620	2076920	trained on this guy.
2077840	2081420	And he's there, just in his chair, kind of loopy.
2081420	2084580	Do any of you have medicine over 20?
2084580	2085420	Nope.
2085420	2086260	No.
2086260	2087460	Nope.
2087460	2090280	Humint over 40.
2090280	2091120	Yes.
2091120	2091940	Yep.
2091940	2092780	Great.
2092780	2093620	With the Humint over 40,
2093620	2098500	it is the telltale signs of him being heavily sedated.
2098500	2101180	Almost half asleep, his eyes are droopy,
2101180	2102700	a little bloodshot,
2102700	2107420	and he's just kind of rocking back and forth in the chair.
2107420	2109500	Poor kid didn't know what he was getting into.
2109500	2112380	He thought that he learned something new
2112380	2115700	or just got caught up in it and then killed his own dad.
2115700	2117100	How could you say poor kid?
2117100	2119020	He murdered people. Can you fucking imagine?
2119020	2121260	Yeah, but from his perspective, he doesn't know.
2121260	2122260	What do you mean he doesn't know?
2122260	2123380	He did it.
2123380	2125460	Yeah, but if he was gone, missing for a while,
2125460	2127260	who knows what kind of state he was in
2127260	2128460	when he did all that stuff.
2128460	2130560	He was in three states, actually.
2132860	2133860	That is correct.
2134940	2135860	Why'd you do it?
2139500	2144500	Uh, it hurts, it hurts.
2145380	2146580	What hurts?
2146580	2147660	Everything.
2147660	2149300	I forgot you got shot four times.
2149300	2151140	That probably doesn't feel too good, does it?
2151140	2152620	That's not what hurts though, is it?
2152620	2157620	No, my arms, my legs, everything hurts.
2161000	2162540	Where were you?
2162540	2164420	Where were you when you went missing?
2164420	2165580	I don't know.
2165580	2168020	You fucking tell me right now, where were you?
2168020	2172140	She like shakes his face and Joe pulls her off.
2172140	2175660	I don't know where I was and then I came back
2175660	2180460	and it just, everything hurts so much and I'm so hungry.
2180460	2182820	Is that why you were stealing the drugs?
2182820	2183700	Because you hurt?
2183700	2186660	Yes, yes, nothing helps.
2186660	2188620	You know what from?
2188620	2189460	Are you sick?
2191700	2193420	I don't know.
2193420	2195100	I just want the pain to stop.
2195100	2196780	Harlan's gonna kind of part the crowd
2196780	2198820	and get real close to his face.
2198820	2203500	Can you remember the last thing you remember
2203500	2205260	before you don't remember?
2208260	2209420	Lights.
2209420	2211540	What kind of lights, street lights?
2211540	2215180	I don't, bright, I don't know.
2215180	2216700	You said you didn't know where you were,
2216700	2218820	but could you describe where you were?
2219900	2224900	No, I woke up in my car going to see my girlfriend
2225780	2227900	and I don't know.
2227900	2229820	What's your girlfriend's name?
2229820	2232780	Her name's Jane, Jane Allen.
2232780	2237260	I miss her, I haven't seen her in over a week now.
2237260	2238860	Maybe we should get Jane on the phone
2238860	2240540	and see what she knows.
2240540	2242460	We actually, we have had Jane on the phone.
2242460	2244260	She misses you and she wants to talk to you,
2244260	2246500	but we can't really let that happen unless,
2246500	2249020	unless you really fully answer all our questions.
2249020	2252900	I don't know what to answer, I just want the pain to stop.
2252900	2255300	Okay, well, did anything strange
2255300	2258180	or out of the ordinary happen in the week
2258180	2260940	leading up to you disappearing?
2260940	2263020	I don't think so.
2263020	2265700	You don't remember anything out of the ordinary?
2265700	2268020	No, I applied for a job.
2268020	2269180	At the Saturn plant?
2269180	2273500	Yeah, the sat, I just wanted to build cars like my daddy.
2273500	2275100	Where did your daddy build cars?
2275100	2276420	At the Saturn plant.
2278260	2280020	Just like your daddy, all right.
2280020	2281340	Just like my daddy.
2281380	2283180	So you went there and applied in person?
2283180	2284020	Yes.
2284020	2286260	Which is of course the only way to do it right now.
2286260	2288460	Correct, and where's he now?
2290020	2292580	Your dad, your father.
2296060	2296900	What'd you do?
2297980	2299460	What'd you do to your dad?
2299460	2301660	Rutabaga, Agent Rutabaga.
2301660	2303940	Harland's gonna put a hand on Rutabaga.
2303940	2307900	Hey, that's not necessary.
2307900	2309420	Hey, sorry, I just thought it would,
2309420	2311700	maybe they'll just like punch something out of him.
2311700	2313780	Yeah, but he killed his dad.
2313780	2315580	I don't feel sorry for this guy.
2315580	2317620	You don't have to feel sorry.
2317620	2320420	Sidebar, y'all, quick sidebar.
2320420	2323140	Have you ever fucking interrogated?
2323140	2325180	I'd like my colleagues to step into the hallway with me.
2325180	2326180	I follow.
2326180	2327380	What was your name?
2327380	2328740	You can call me Tan.
2328740	2329580	Tan.
2329580	2330420	Yeah, Tanner.
2330420	2332020	Yeah, what was your investigative background?
2333220	2338220	Well, I'm in the ATF,
2339100	2339940	so-
2339940	2341100	Is this your first week?
2342380	2344260	In this kind of situation,
2344260	2347340	I ain't never seen punched in the heads off or nothing.
2347340	2351780	Mostly, you know, alcohol, tobacco, and firearms, really.
2353540	2355220	I'm sure at no time in the near future
2355220	2358180	will the ATF get involved in anything hairier than that.
2361700	2364180	I'm taking a trip to Waco later.
2364500	2365660	Uh-oh, uh-oh.
2366700	2369660	All right, so y'all know about,
2370940	2372540	yeah, yeah, well, you don't have to say it.
2372540	2374660	You know about the stuff, right, the spooky stuff?
2374660	2375620	I'm aware.
2375620	2378420	Yeah, yeah, yeah, it's kind of scary.
2378420	2380180	Don't you think a kid punching a hole
2380180	2381660	through his daddy's chest
2381660	2383620	and then a cashier's head clean off,
2383620	2385780	is that normal to you or is that spooky?
2385780	2386940	It is spooky.
2386940	2389780	Yeah, so we're here to investigate the spooky shit,
2390940	2392740	figure out why it's happening,
2392780	2394100	and keep it fucking quiet
2394100	2397340	from all the people who don't know about the spooky shit.
2397340	2399740	It doesn't matter if you sympathize with this dude
2399740	2402340	for punching a hole in his daddy or not.
2402340	2403580	When you're investigating a perp,
2403580	2407380	you gotta use advanced psychology
2407380	2409300	to make him think you're on his side
2409300	2410460	or sometimes threaten him.
2410460	2413540	Okay, okay, I'm gonna try a second approach.
2413540	2415380	Yeah, Rutabaga, you need to calm down.
2415380	2417260	Rutabaga, and so she takes her bagpipe off.
2417260	2418860	Is that your speech impediment or your name?
2418860	2421260	No, my name is W, Rutabaga.
2422740	2423580	Yeah.
2424980	2426340	She takes off her backpack,
2426340	2428140	which is like a purse that she has
2428140	2430780	a bunch of random stuff in.
2430780	2434500	She grabs a cardigan out of it and some cheaters.
2434500	2436740	She throws the cardigan on over her blouse,
2436740	2438700	covering up all of her tattoos,
2438700	2442420	and throws on these little gas station glasses
2442420	2444180	with a long chain on them.
2444180	2445020	Cheaters?
2445020	2445840	Yeah, cheaters.
2445840	2447660	Yeah, like reader glasses.
2447660	2448500	Just magnified glasses?
2448500	2450780	Yeah, but they're not like, they're not real glasses,
2450780	2452320	they're not prescription, they're just cheaters.
2453280	2456440	She puts on this get up with her reading glasses,
2456440	2459440	not cheaters, and her cardigan.
2459440	2462680	She is gonna head back into the room
2462680	2464620	with a much different demeanor.
2466240	2469440	Well, hello there, Sonny.
2469440	2473480	I just wanted to talk to you, Billy Ray, for just a moment.
2473480	2475360	I hold the others briefly back at the door.
2475360	2478480	I'm like, as crazy as this seems, I seen it work.
2478480	2480520	Especially with a sedated boy like this,
2480520	2483560	he's probably not gonna know it's the same lady.
2484680	2486560	It's the real magic of this wild card.
2486560	2487840	Billy Ray.
2487840	2489440	Grandma?
2489440	2491320	Yeah, that's right.
2491320	2492160	Is that you?
2492160	2495280	That's right, it's good to see you again, boy.
2495280	2497560	But you're dead.
2499680	2502700	Well, the Lord works in mysterious ways.
2502700	2507320	I'm here to help you figure out what happened.
2507320	2508160	Okay.
2508920	2513160	So let's close your eyes nice and tight.
2513160	2516720	And she pinches both of his cheeks lovingly,
2516720	2519560	just like very soft, in a comfortable way.
2519560	2520920	This isn't weird.
2520920	2525920	And she says, now close your eyes and think real hard-like.
2529800	2530640	Good.
2532920	2533760	Good.
2533760	2535160	Good.
2535160	2538160	And she just wants to get him like in a relaxed state
2538160	2540760	in order to hopefully just gain
2540760	2543440	one more pertinent piece of information here.
2543440	2546120	Sure, I like that.
2546120	2548160	Give me a persuade roll with that.
2548160	2549560	Okay.
2549560	2550900	35 on a 60.
2550900	2551800	All right, great.
2553560	2558560	The lights everywhere, they cut me all over my body.
2561280	2563480	Tiny little cuts everywhere.
2564640	2569640	My legs, my arms, everywhere where it hurts, cuts.
2570340	2573280	Does he have any like visible cuts that we can see?
2573280	2576440	Give me a search roll.
2578400	2581760	Past 10 on a 50.
2581760	2583300	Yeah, 42 on a 70.
2584660	2586480	22 on a 15.
2586480	2587480	22? Crit success.
2587480	2588380	Yeah, hell yeah.
2588380	2589220	Great.
2589220	2593000	So the whole time that he was talking,
2593080	2595080	she was like turning back toward them
2595080	2599800	and slowly like giving them the come here with her hand.
2599800	2602720	So they all like creep into the room behind her
2602720	2606440	as he's like talking with his eyes closed.
2608760	2611120	And you're, yeah, you're just like looking at his wrists
2611120	2612960	in his ankles and everything.
2612960	2617320	He's wearing a pair of a jean cut off shorts,
2617320	2618960	old beat up Chuck Taylors
2618960	2622680	and a even more beat up Metallica t-shirt.
2623600	2625120	But yeah, you look closely,
2625120	2627960	especially Joe Dean with that crit success.
2627960	2630320	You see the tiniest of incisions.
2630320	2634840	They look almost like a relatively large needle poke
2634840	2638240	that has been kind of healed over, almost laser like.
2638240	2642960	Randomly spaced out all along his arms, all along his legs.
2642960	2645200	Basically when you look very, very, very closely,
2645200	2647100	they look almost like hair follicles.
2647460	2648300	Mm.
2648300	2649460	But bigger.
2649460	2651860	Initially they didn't see him on their inspection.
2651860	2654540	Can we pull back his collar on his shirt
2654540	2657100	to see if they're on his neck and back?
2657100	2658420	His pussy and his crack.
2663420	2666120	Does he have tiny cuts on his pussy, David?
2667740	2668820	The answer is yes.
2671020	2671980	Yeah, all over him.
2671980	2675340	Basically anywhere there's musculature on his body,
2675340	2678980	there seems to be these random pricks.
2678980	2681660	They're a little more concentrated in areas of heavy muscle
2681660	2685420	like around his calves and thighs, biceps,
2685420	2688500	and then a little less so in other areas like his hands,
2688500	2690100	but it's all still there.
2690100	2692120	Harlan is still kind of toward the back of the room
2692120	2695140	and he wants to grab James Derringer
2695140	2697260	and just pull him into the hallway real quick.
2697260	2700300	Has anyone X-rayed this boy?
2700300	2701780	He looks around to make sure no one's listening
2701780	2703920	because you still are in the hallway of an FBI building
2703960	2705800	and wants to make sure no one is around.
2705800	2708220	It's like, yeah, we're gonna run those tests too.
2708220	2709920	We took tissue samples though.
2709920	2714360	We did notice some of these operating sites.
2714360	2715400	Took tissue samples.
2715400	2717240	They've already been sent to a lab.
2717240	2719200	I'll make sure to get the results.
2719200	2722280	I will send someone with the results once I have them,
2722280	2723960	but it could be a couple of days.
2723960	2726440	And when you initially took these samples,
2726440	2730680	was the rate of healing consistent with an eight day period?
2730680	2733160	There's something odd about the boy's muscle.
2733160	2734600	We're not sure what it is,
2734600	2737520	but as far as we can tell from the tests we've done,
2737520	2739520	his skeleton's been unchanged.
2739520	2741080	It's only his muscle.
2741080	2743720	We think the superhuman strength,
2743720	2748160	if he were to say, try to pick up a car, he probably could,
2748160	2750680	but then his bones would snap under the weight.
2750680	2754820	So we think that's the limits of this boy's ability.
2754820	2756320	That's all we know now though.
2756320	2757880	We're gonna wait for the tests.
2757880	2759720	Needless to say, we wanna be in the know
2759720	2761800	as soon as those results come in.
2761800	2764800	Of course, you're my eyes and ears on the ground.
2764800	2766920	Joe Dean steps out in the hallway too.
2766920	2769120	And I guess we'll say you catch him up quickly on that.
2769120	2774000	Anyway, he says, is there a friendly doctor in town?
2774000	2776660	Is there someone you could get into this sub-basement
2776660	2780880	who could be trusted that could run some more expediated,
2780880	2783520	perhaps radical tests?
2783520	2786400	Not gonna be any faster.
2786400	2789280	I have a friendly doctor on the case though.
2789280	2790920	I'm not even leaving it to chance
2790920	2792900	of some Miranda running these tests.
2792900	2794600	That's part of why it's gonna take a little longer
2794600	2796360	is I want fewer eyes on this.
2796360	2799560	Well, how would you feel if we went in there
2799560	2801680	with some tweezers and a magnifying glass
2801680	2804160	and just dug around one of those injection sites
2804160	2805480	and saw what we could see?
2806360	2808260	See if we couldn't pull anything out?
2809960	2814340	Boy's dangerous, but if you want to, you can go for it.
2814780	2818660	I'm still in there rubbing his cheeks.
2819940	2822460	Tan has wandered out into the hallway too.
2822460	2824400	Also quickly gets caught up.
2824400	2826340	Tan, here's the rundown.
2826340	2827220	Oh, thanks.
2827220	2829460	Have we given him any painkillers?
2829460	2831600	Like try to put him at ease.
2831600	2833420	Is he, he's on him right now?
2833420	2838300	He's been robbing and popping pain pills this whole way
2838300	2839140	and they ain't helping him.
2839140	2840480	Well, I guess it can't hurt too bad
2840480	2841740	to dig around in there then.
2841740	2844020	This boy is on enough morphine right now
2844620	2846220	to kill most people.
2846220	2849200	I don't know that digging around is necessary.
2849200	2851060	We've already, they've taken tissue samples.
2851060	2852100	I assume you would have said
2852100	2854340	if you found something in those samples, correct?
2854340	2855580	They've taken tissue samples
2855580	2856840	and they're gonna get all the results
2856840	2857980	in a couple of days, right?
2857980	2859500	But we could just see with our own eyes.
2859500	2862240	I want to see what's in one of them holes.
2862240	2863340	I mean, they would have told us
2863340	2865180	if there was something in a hole, wouldn't they have?
2865180	2866820	There's only one way to find out.
2866820	2870780	I assume it takes a complicated series of phone calls
2870780	2873740	and faxes, perhaps even hand sent letters to.
2874300	2875700	So what are you gonna do then?
2875700	2878020	Are you saying the phone calls and hand sent letters
2878020	2881900	for consent to operate on him in the basement or?
2881900	2883500	Oh, no, no, no, none of that.
2883500	2884340	I just meant.
2884340	2885580	Oh, okay.
2885580	2887120	Yeah, so Joe's question is
2887120	2888420	they've already taken a tissue sample.
2888420	2890220	Did they find anything in those sites?
2890220	2891140	So we don't know yet.
2891140	2893360	But we're not gonna know that for a while, right?
2893360	2894420	It's muscle tissue.
2894420	2898500	It looks largely similar to normal muscle tissue,
2898500	2901440	but yeah, you're not gonna know for a couple of days.
2901760	2904560	Your plan is to use a tweezer or magnifying glass.
2904560	2907920	I'm just asking how they would have seen as much of that
2907920	2910480	as you would in this moment, right?
2910480	2912320	That's a question for him.
2912320	2914720	Is that information included in that report
2914720	2915640	that you have so far?
2915640	2918760	Yes, there's probably nothing more you can learn.
2918760	2922280	However, if you want to dig around in the wounds
2922280	2927280	of an incredibly dangerous multi-state killer.
2927280	2928120	Yeah, it's on the table.
2928120	2929240	We could go digging.
2929240	2931060	It's your funeral, as they say.
2932440	2934920	Maybe there's a gooey duck in there.
2934920	2937080	That would be an odd place for a gooey duck.
2939680	2941120	You know, sometimes you get the genius
2941120	2942320	of the grandma routine,
2942320	2944360	and sometimes it's just shit like that.
2944360	2945680	That's why I'm doing great.
2945680	2947360	It's so random.
2949720	2952280	I think I've got you up to speed here.
2952280	2954160	The only other thing you need to know,
2954160	2956080	he's not the only one that's reported
2956080	2958360	going missing in Grover'sville.
2958360	2960440	That's pertinent information.
2960520	2963440	There's been a series of similar disappearances.
2963440	2965480	How many is a series?
2965480	2966960	It's mostly anecdotal,
2966960	2971160	but we've heard from him in his delirium
2971160	2974200	about this happening to some of his friends and stuff.
2974200	2975040	It's strange.
2975040	2977360	It's a weird town, to be honest.
2977360	2979920	Small town, 1200 people.
2979920	2984480	It's the butt end of a lot of UFO conspiracy jokes.
2984480	2986800	You know, shows up in the tabloids.
2986800	2988040	Weird place.
2988040	2989600	And what is the name of that town again?
2989600	2990440	Grover'sville.
2990440	2991880	Grover'sville.
2992840	2994520	The UFO conspiracy stuff,
2994520	2996920	what does that date back to?
2996920	2999040	No, it's been going on for years.
2999040	3002320	You know, it's just random crackpot stories,
3002320	3004880	moronic ideas.
3004880	3007360	Place is just the butt end of regional
3007360	3009240	and even national news headlines.
3009240	3011120	You like that term butt end.
3011120	3013240	Butt end.
3016560	3019120	Did he give any names of people
3019560	3021360	he knows that got disappeared too?
3021360	3022440	Nah, I don't know.
3022440	3023840	He's worried about his girlfriend.
3023840	3027560	Yeah, do we have Jane Allen's contact information?
3027560	3029440	Yeah, we can get that for you.
3029440	3031800	Do you have some sort of portable telephone device
3031800	3035520	or a telephone that I can call Jane on?
3035520	3036920	I wish we had the government funding
3036920	3039320	for those glorious devices.
3039320	3042040	Well, the DEA car,
3042040	3046080	we came down in here and it does have a car phone.
3046080	3051080	Wow, you got one of those new ones.
3051240	3054720	Well, there was definitely some pork,
3054720	3056880	some graft in our budget this year.
3056880	3060000	So yeah, we got some nice new cars.
3060000	3063240	You don't need to borrow a car from me.
3063240	3065040	No, we got a cool DEA car.
3065040	3069320	Yeah, it's got a mounted machine gun on top.
3069320	3070480	It can fly.
3070480	3074480	Mostly just the car phone, but it shoots lasers.
3075440	3080440	Well, I had requisitioned a 1992 white Ford Bronco
3080920	3082000	if you're interested.
3083440	3085440	Wow, I bet that baby could really move.
3087200	3088720	Maybe we can take both.
3088720	3090640	Yeah, let's take both.
3090640	3093400	Maybe one could chase the other on the highway and see.
3094480	3097360	We go there in the DEA car,
3097360	3100600	but we leave the scene in the Bronco.
3101960	3103240	Somebody has got a draft.
3104560	3106680	The DEA car can drive itself.
3106680	3109920	Right, it's got the car phone
3109920	3112360	and also it's kit from that driver.
3117040	3118160	So what do you want to do?
3118160	3122680	So Cindy Woodabaga is still just like pinching cheeks,
3122680	3126040	rubbing face of this Billy Ray Spivey.
3126040	3129080	And after she gets all the pertinent information
3129080	3131940	that she thinks she's attained from him,
3131940	3136180	her face quickly changes back to the hardened face
3136180	3137020	you saw before.
3137020	3141220	And she gets real close in his ear and she just whispers,
3141220	3143380	your grandpappy was a.
3148500	3149340	What the hell?
3149340	3150860	And she just looks into his eyes.
3150860	3155180	She's trying to get like any pull on his mental state.
3155180	3156420	I'd like to look into Zach's eyes
3156420	3157980	and get a pull on his mental state.
3157980	3158820	Yeah.
3164500	3165940	Much like me,
3165940	3167940	Billy Ray just looks really confused right now.
3167940	3168780	Yeah, that adds up.
3168780	3171940	Basically I took the thing in Delta Green Creation
3171940	3173860	where you have to take a disorder
3173860	3178140	and hers is that she is just like drawn
3178140	3180940	to making people as uncomfortable as possible.
3180940	3182860	Good disorder, very on brand.
3184900	3186740	Do you guys think that I've done it so far?
3186740	3187560	Yes.
3188040	3188880	Okay, cool.
3191520	3193640	I have a crippling gambling addiction.
3193640	3194480	Nice.
3195480	3198620	My character likes gambling, but it's not an addiction.
3198620	3200640	I just do it all the time and I like it a lot.
3200640	3202980	Yeah, mine's a problem because I lose.
3207120	3209800	Well, I think I'm gonna give Jane a call,
3209800	3211640	see what, or maybe we should just,
3211640	3213520	does she live in in Grover's Ville?
3213520	3216360	Maybe we can go just go there and talk to her.
3216360	3220280	I agree that we should probably make way for Grover's Ville.
3221280	3223200	Make way for Grover's Ville.
3224240	3225340	Toot, toot.
3225340	3227000	You're taking the DEA car
3227000	3228720	and you're taking the White Ford Bronco?
3228720	3230080	Right, we'll hop in the Bronco
3230080	3232640	and then the DEA car will meet us there.
3232640	3233480	Driving stuff.
3238000	3238840	Very well.
3238840	3239660	Let's just keep pushing this bit
3239660	3242080	until it's a mechanic you can't take away from us.
3242760	3247760	We send the DEA car ahead of us in all scenes.
3250960	3253920	Also, the DEA car is a brilliant detective.
3256880	3259280	I did an adjusted scenario for five PCs,
3259280	3262200	so I'm gonna have to make some tweaks, but.
3264040	3267180	Yeah, I'll drive the Bronco down and follow the DEA.
3267180	3268640	I'll ride with him.
3268640	3269880	You might ride or drive.
3270280	3273520	Well, on a scale of one to 100,
3273520	3274800	how well do you think you drive?
3274800	3278360	Oh, not any better than anyone normal.
3278360	3279820	Oh, like about a 50?
3279820	3281440	Oh, not even there probably.
3281440	3284280	I don't know, what's standard these days?
3284280	3286040	Well, the way it seems to me,
3286040	3288040	a lot of these crazy drivers out here
3288040	3290440	operate in no more than 20%.
3290440	3294200	You know, if they didn't specifically
3294200	3296440	read their driver's manual, so.
3296440	3298420	Jodine, for seven or eight months now,
3298460	3301500	I've been saying, you are my ride or drive.
3301500	3303020	So I'm gonna ride you drive.
3303020	3305320	You wanna rock, paper, scissors to see who drives
3305320	3308140	or do I like driving?
3308140	3309500	If you wanna drive, that's fine.
3309500	3311780	I've just got the basic training.
3311780	3314180	Oh yeah, I've been told I'm slightly above average
3314180	3318020	at driving, only a few tickets here and there.
3318020	3319980	I'll, I guess, shotgun.
3319980	3320820	Okay.
3322060	3323260	Looks around at no one.
3324460	3326540	It's also worth reflecting upon the point
3326540	3329460	that if base drive is 20, just statistically,
3329460	3331580	you're gonna have a lot of fails and a lot of fumbles
3331580	3334020	on a regular basis, so yeah.
3334020	3336820	It does explain a lot of things in real life.
3336820	3339900	When I get in the Bronco, I check in the glove compartment
3339900	3342820	for some driving gloves and I try to put them on,
3342820	3343660	but they don't fit.
3343660	3346740	Instead, you'll find a super advanced car computer.
3346740	3349100	Oh my, no, he's in the Bronco.
3349100	3349940	I know.
3350100	3350940	I know.
3354340	3358820	The car stereo in the Bronco, it's got pretty good lows,
3358820	3361260	but how are the highs, man?
3361260	3362580	How are the highs, man?
3364180	3365740	How are the?
3365740	3367220	Yeah, I get it.
3367220	3370540	Are there any orange juice boxes in this Bronco?
3370540	3373140	I wish I could get an orange juice box.
3373140	3375260	I'd love to run away from the scene of the crime
3375260	3377820	after brutally murdering my wife and this baby.
3377820	3381380	Or in thaw of us need to calm down so we can keep going.
3381380	3383660	That was so much better than your highs, man.
3387660	3388940	I don't get any of this.
3391540	3392900	I believe that to be true.
3394660	3395660	I made the glove gym.
3395660	3398180	Have you not seen The Simpsons?
3398180	3399020	No, never have.
3399020	3399860	I'm pretty sure that's what it is.
3399860	3401580	I was born in 93.
3401580	3404180	No, Zach and Luke are both 17,
3404180	3407040	so they don't realize things like smartphones
3407120	3409240	when they weren't around back then.
3409240	3410080	Yeah, right.
3411920	3414080	You mean they talk to people without video
3414080	3415840	at the same time?
3415840	3417520	It's like young children today that are like,
3417520	3418960	why are you putting the phone up to your ear?
3418960	3420040	That doesn't make any sense.
3420040	3421280	Why would someone do that?
3421280	3422120	Are you stupid?
3422120	3423360	You're going to block the camera.
3423360	3424280	I don't want to look at you
3424280	3426360	when I'm talking to you on the phone.
3428960	3431760	If I'm calling, it's because I have a series of questions
3431760	3433120	that need to be asked rapidly
3433120	3436320	and it would take 15 fucking minutes in text.
3436320	3438520	And you only video call when you need to finish.
3438520	3439360	Exactly.
3440960	3442040	So five hours away.
3442040	3443840	If I need to see your face, you'll do.
3445840	3447120	So like five hours away,
3447120	3450240	this is the conversation we're having the whole way there.
3450240	3452020	We're in separate cars.
3452020	3453520	It's five hours away.
3453520	3456760	So Memphis is Southwest in the state.
3456760	3458560	You're basically driving up through Nashville,
3458560	3462640	going to kind of the East side of central Tennessee.
3462640	3466320	Groversville is the county seat of Grover County, Tennessee.
3466320	3469560	It's largely rural, a little bit of agriculture,
3469560	3473120	not a heck of a lot because there's only a 1200 person town.
3473120	3474520	However, there's a lot more here
3474520	3477800	than there would be otherwise because it is the county seat.
3477800	3479680	Dealing with assessments, taxes,
3479680	3481860	the county courthouses here,
3481860	3483600	but really at the center of town,
3483600	3486040	it's an intersection of two streets,
3486040	3488200	one single blinking red light in the middle.
3488200	3490440	That is the only traffic light even in town.
3490440	3493240	There's not even a standard red, yellow, and green light.
3493240	3494760	This town is so small.
3494760	3496680	So like I said, town hall at the center,
3496680	3500040	kind of nearby, you have a small combo sheriff station,
